"","Channel Label","Well Label","Plate","Date","Cell Line","Diff Name","Experiment","Drug","Dose Label","Channel ID","Well ID","Compound ID","Compound Name","Dose [pM]","T Detection Timestamp [µs]","Manually Changed","Mean Slope [V/s]","Mean RR Interval [µs]","RR Interval CV","Mean Peak-to-Peak Amplitude [pV]","Active Channel","Max-Min difference [pV]","Mean Conduction Velocity [cm/s]","Differentiation Method","Culture Age","Dissociation Enzyme","Timepoint","Project","Expanded","Medium","MEA Type","Date of plating","FourScore","cFPD","FPD","RR","norm_cFPD","norm_FPD","norm_RR","norm_cond_vel","norm_PtPA","Variant","Disease"
"241",24,"C6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","100 nM",151,17,"NIFE","Nifedipine",1e+05,411400,FALSE,-1.822,4419829.167,0.558,496379727.84,TRUE,NA,25.496,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,195.686806379233,411.4,4.419829167,0.879901031406011,0.728012741107768,0.68455808893712,0.539734959143063,0.901196840168813,"KCNH2-p.A561V","LQT2"
"242",24,"C6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","2 µM",151,17,"NIFE","Nifedipine",2e+06,259600,FALSE,-1.084,2312708.333,0.199,344693581.224,TRUE,NA,29.634,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,170.704219224118,259.6,2.312708333,0.767567427461471,0.45938771898779,0.358200088032369,0.627333926076464,0.625804699110657,"KCNH2-p.A561V","LQT2"
"243",24,"C6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","30 nM",151,17,"NIFE","Nifedipine",30000,544800,FALSE,-2.428,6281172.222,0.282,669036077.684,FALSE,NA,21.416,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,217.378580381177,544.8,6.281172222,0.977437572936297,0.964077154485932,0.972849196227145,0.453363817265761,1.21466120663595,"KCNH2-p.A561V","LQT2"
"244",24,"C6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","300 nM",151,17,"NIFE","Nifedipine",3e+05,413300,FALSE,-1.183,4610672,0.212,426748592.769,TRUE,NA,33.977,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,192.478972364768,413.3,4.610672,0.865477082698723,0.731374977880021,0.714116472329232,0.719272619501249,0.774778786844162,"KCNH2-p.A561V","LQT2"
"245",24,"C6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","Control",151,17,"NIFE","Nifedipine",0,579700,FALSE,-2.232,9314281.818,0.201,613235754,FALSE,NA,23.732,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,189.945326894267,579.7,9.314281818,0.854084606609198,1.02583613519731,1.44262746821948,0.502392141919641,1.11335353316741,"KCNH2-p.A561V","LQT2"
"246",24,"D1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 µM",283,18,"ETOH","ETOH",1e+06,426100,FALSE,-0.644,5706605.556,0.362,255679200.632,FALSE,NA,19.844,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,178.37032628612,426.1,5.706605556,1.2407243115309,1.01913417842621,0.67470223532719,1.12163689803301,0.877994767621391,"KCNH2-p.A561V","LQT2"
"247",24,"D1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 pM",283,18,"ETOH","ETOH",0,418100,FALSE,-0.769,8457961.538,0.188,291208114.286,FALSE,NA,17.692,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,143.763062131049,418.1,8.457961538,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"248",24,"D1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","100 nM",283,18,"ETOH","ETOH",1e+05,415000,FALSE,-0.753,6486094.118,0.402,287158826.667,FALSE,NA,17.914,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,162.950791219314,415,6.486094118,1.13346772671532,0.992585505859842,0.766862569528038,1.01254804431381,0.986094866796798,"KCNH2-p.A561V","LQT2"
"249",24,"D1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","2 µM",283,18,"ETOH","ETOH",2e+06,407600,FALSE,-0.592,4847491.667,0.266,239846496,TRUE,NA,19.893,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,185.129504925294,407.6,4.847491667,1.287740412461,0.974886390815594,0.573127655549289,1.12440651141759,0.823625730993344,"KCNH2-p.A561V","LQT2"
"250",24,"D1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","30 nM",283,18,"ETOH","ETOH",30000,422000,FALSE,-0.739,6869523.529,0.402,276996344.667,FALSE,NA,23.599,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,161.008625772812,422,6.869523529,1.11995823813242,1.00932791198278,0.812196118194266,1.3338797196473,0.951197205978119,"KCNH2-p.A561V","LQT2"
"251",24,"D1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","300 nM",283,18,"ETOH","ETOH",3e+05,410600,FALSE,-0.621,5106138.095,0.391,260298795.818,TRUE,NA,24.99,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,181.707422076855,410.6,5.106138095,1.26393678169721,0.982061707725425,0.603707887776398,1.41250282613611,0.893858320041029,"KCNH2-p.A561V","LQT2"
"252",24,"D1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","Control",283,18,"ETOH","ETOH",0,430100,FALSE,-0.573,14117262.5,0.332,248138074.667,FALSE,NA,30.596,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,114.470662805379,430.1,14.1172625,0.796245301877553,1.02870126763932,1.6691093281252,1.72936920642098,0.852098765432407,"KCNH2-p.A561V","LQT2"
"253",24,"D2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 µM",259,19,"ETOH","ETOH",1e+06,435400,FALSE,-0.939,4874636.364,0.229,299458270.435,TRUE,NA,13.994,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,197.204723351145,435.4,4.874636364,1.2161096786208,1.02014995313964,0.703691877472691,0.810776361529548,0.79380476403726,"KCNH2-p.A561V","LQT2"
"254",24,"D2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 pM",259,19,"ETOH","ETOH",0,426800,FALSE,-1.214,6927231.25,0.53,377244234.353,FALSE,NA,17.26,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,162.160310717037,426.8,6.92723125,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"255",24,"D2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","100 nM",259,19,"ETOH","ETOH",1e+05,432200,FALSE,-0.878,5669485,0.339,363624136,TRUE,NA,32.746,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,181.51518275112,432.2,5.669485,1.11935640693151,1.01265229615745,0.818434493579235,1.89721900347625,0.963895807774612,"KCNH2-p.A561V","LQT2"
"256",24,"D2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","2 µM",259,19,"ETOH","ETOH",2e+06,428400,FALSE,-1.032,3935746.667,0.201,382240452,TRUE,NA,18.559,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,215.941390706613,428.4,3.935746667,1.3316537798415,1.0037488284911,0.568155807848915,1.0752607184241,1.01324398676515,"KCNH2-p.A561V","LQT2"
"257",24,"D2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","30 nM",259,19,"ETOH","ETOH",30000,427600,FALSE,-1.272,6542852.941,0.403,402823700,FALSE,NA,26.222,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,167.168373528511,427.6,6.542852941,1.03088340660751,1.00187441424555,0.944511985362117,1.51923522595597,1.06780611422961,"KCNH2-p.A561V","LQT2"
"258",24,"D2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","300 nM",259,19,"ETOH","ETOH",3e+05,431400,FALSE,-1,4999282.609,0.479,325457708,TRUE,NA,18.072,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,192.941787065361,431.4,4.999282609,1.18982127138395,1.0107778819119,0.721685537638144,1.04704519119351,0.862724140922081,"KCNH2-p.A561V","LQT2"
"259",24,"D2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","Control",259,19,"ETOH","ETOH",0,414400,FALSE,-0.911,8933200,0.267,368108885.455,FALSE,NA,19.607,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,138.648832877136,414.4,8.9332,0.855010897944519,0.970946579194002,1.28957727519202,1.13597914252607,0.975783993322873,"KCNH2-p.A561V","LQT2"
"260",24,"D4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 µM",211,21,"ETOH","ETOH",1e+06,471900,FALSE,-1.719,2911651.22,0.064,498377426.857,TRUE,NA,25.585,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,276.554227759179,471.9,2.91165122,0.969953847540708,1.05783456624075,1.18941488168642,1.03881602988347,0.691396787596232,"KCNH2-p.A561V","LQT2"
"261",24,"D4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 pM",211,21,"ETOH","ETOH",0,446100,FALSE,-3.111,2447969.388,0.241,720826934.4,TRUE,NA,24.629,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,285.121017314767,446.1,2.447969388,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"262",24,"D4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","100 nM",211,21,"ETOH","ETOH",1e+05,460000,FALSE,-2.783,2979165,0.104,675465964.39,TRUE,NA,24.689,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,266.508185918822,460,2.979165,0.934719539193434,1.03115893297467,1.21699438506214,1.00243615250315,0.937070928061592,"KCNH2-p.A561V","LQT2"
"263",24,"D4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","2 µM",211,21,"ETOH","ETOH",2e+06,475700,FALSE,-2.189,2817245.238,0.048,587322568.465,TRUE,NA,21.982,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,283.41369008317,475.7,2.817245238,0.99401192080585,1.06635283568707,1.15084986430394,0.892525072069511,0.814789986938923,"KCNH2-p.A561V","LQT2"
"264",24,"D4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","30 nM",211,21,"ETOH","ETOH",30000,446600,FALSE,-3.083,2458459.574,0.186,715493866.5,TRUE,NA,27.043,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,284.830953085414,446.6,2.458459574,0.998982662758132,1.00112082492715,1.00428526028611,1.09801453570994,0.992601458622743,"KCNH2-p.A561V","LQT2"
"265",24,"D4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","300 nM",211,21,"ETOH","ETOH",3e+05,465500,FALSE,-2.146,3120797.297,0.235,581052731.053,TRUE,NA,20.889,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,263.50381345039,465.5,3.120797297,0.924182355731032,1.04348800717328,1.27485143903278,0.848146493970522,0.80609186938423,"KCNH2-p.A561V","LQT2"
"266",24,"D4",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","Control",211,21,"ETOH","ETOH",0,441300,FALSE,-3.085,2923722.5,0.207,712437889.463,TRUE,NA,32.085,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,258.086835423728,441.3,2.9237225,0.905183482629082,0.989240080699395,1.19434602178122,1.3027325510577,0.988361915271683,"KCNH2-p.A561V","LQT2"
"267",32,"D6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 µM",156,23,"ETOH","ETOH",1e+06,488400,FALSE,-0.624,5893229.412,0.325,276718192.667,FALSE,NA,27.948,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,201.186567667049,488.4,5.893229412,1.34055700926529,0.96203279657261,0.515002313575087,1.22353559232992,1.20897832817307,"KCNH2-p.A561V","LQT2"
"268",32,"D6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","1 pM",156,23,"ETOH","ETOH",0,507675,TRUE,-0.505,11443112.5,0.762,228885982.667,FALSE,NA,22.842,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,150.076845875665,507.675,11.4431125,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"269",32,"D6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","100 nM",156,23,"ETOH","ETOH",1e+05,484800,FALSE,-0.612,8375775,0.473,260776669.846,FALSE,NA,41.305,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,167.513614638104,484.8,8.375775,1.11618560252049,0.954941645737923,0.731949021736875,1.80829174327992,1.13933001404196,"KCNH2-p.A561V","LQT2"
"270",32,"D6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","2 µM",156,23,"ETOH","ETOH",2e+06,477000,FALSE,-0.649,6054226.316,0.186,275203588.8,TRUE,NA,37.168,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,193.860377141389,477,6.054226316,1.29174074794987,0.9395774855961,0.52907164165344,1.6271780054286,1.20236104279215,"KCNH2-p.A561V","LQT2"
"271",32,"D6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","30 nM",156,23,"ETOH","ETOH",30000,533300,FALSE,-0.377,12952000,0.641,177533825.333,FALSE,NA,20.31,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,148.184631946607,533.3,12.952,0.987391699778754,1.05047520559413,1.13185988514925,0.889151562910428,0.775643065880924,"KCNH2-p.A561V","LQT2"
"272",32,"D6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","300 nM",156,23,"ETOH","ETOH",3e+05,479000,FALSE,-0.767,6514272.222,0.279,329299551.789,FALSE,NA,19.235,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,187.673330790787,479,6.514272222,1.25051489252559,0.943517013837593,0.569274506564538,0.842089134051309,1.43870562955395,"KCNH2-p.A561V","LQT2"
"273",32,"D6",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_CARIPLO_001","ETOH","Control",156,23,"ETOH","ETOH",0,472100,FALSE,-0.889,8510084.615,0.173,355912513.714,FALSE,NA,20.94,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,161.832991172219,472.1,8.510084615,1.07833417092396,0.929925641404442,0.743686179350242,0.916732335172052,1.55497732786812,"KCNH2-p.A561V","LQT2"
"274",33,"C2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 µM",245,13,"NIFE","Nifedipine",1e+06,400400,FALSE,-1.262,4187421.429,0.217,313196411.586,TRUE,NA,16.28,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,195.668417774834,400.4,4.187421429,1.16635263837879,0.797133187338244,0.467091569790538,0.478176584620807,0.894087444903106,"KCNH2-p.A561V","LQT2"
"275",33,"C2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","1 pM",245,13,"NIFE","Nifedipine",0,502300,FALSE,-1.576,8964883.333,0.147,350297292.923,FALSE,NA,34.046,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,167.760942391153,502.3,8.964883333,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"276",33,"C2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","100 nM",245,13,"NIFE","Nifedipine",1e+05,438100,FALSE,-1.298,7401081.25,0.204,318607922.824,FALSE,NA,20.956,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,161.036998449742,438.1,7.40108125,0.959919491118899,0.872187935496715,0.825563587956176,0.615520178581919,0.909535783635172,"KCNH2-p.A561V","LQT2"
"277",33,"C2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","2 µM",245,13,"NIFE","Nifedipine",2e+06,379600,FALSE,-1.271,3451424.242,0.16,316861876.235,TRUE,NA,16.464,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,204.32759872854,379.6,3.451424242,1.21796883002796,0.755723671112881,0.38499377111749,0.483581037419961,0.904551312946202,"KCNH2-p.A561V","LQT2"
"278",33,"C2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","30 nM",245,13,"NIFE","Nifedipine",30000,485100,FALSE,-1.374,10076554.545,0.218,357251475,FALSE,NA,21.641,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,152.818257927862,485.1,10.076554545,0.910928704558359,0.965757515429027,1.12400286436611,0.635640016448335,1.01985222899946,"KCNH2-p.A561V","LQT2"
"279",33,"C2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","300 nM",245,13,"NIFE","Nifedipine",3e+05,348900,FALSE,-1.228,3959779.31,0.428,313489224.8,TRUE,NA,19.826,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,175.333732596789,348.9,3.95977931,1.04514036519883,0.694604817837945,0.441698922664608,0.582329789108853,0.894923344066233,"KCNH2-p.A561V","LQT2"
"280",33,"C2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_CARIPLO_001","NIFE","Control",245,13,"NIFE","Nifedipine",0,490600,FALSE,-1.667,10580045.455,0.196,365402322,FALSE,NA,45.056,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,150.828626801193,490.6,10.580045455,0.899068785924673,0.976707147123233,1.18016543685009,1.32338600716677,1.04312059893743,"KCNH2-p.A561V","LQT2"
"281",34,"A1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 nM",11,0,"DMSO","DMSO",1000,465000,FALSE,-3.763,4139610.714,0.184,1214328734.483,TRUE,NA,65.565,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,228.545777422104,465,4.139610714,0.98950903387652,1.03035674717483,1.08426568081911,0.477544866565668,0.995401893057768,"KCNH2-p.A561V","LQT2"
"282",34,"A1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 pM",11,0,"DMSO","DMSO",0,451300,FALSE,-3.734,3817893.333,0.07,1219938140.516,TRUE,NA,137.296,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,230.968863949376,451.3,3.817893333,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"283",34,"A1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","10 nM",11,0,"DMSO","DMSO",10000,466000,FALSE,-3.873,2330582.353,0.189,1241213181.923,TRUE,NA,60.192,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,305.248606386017,466,2.330582353,1.32160067450876,1.03257256813649,0.610436738202083,0.438410441673465,1.01743944278847,"KCNH2-p.A561V","LQT2"
"284",34,"A1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","100 nM",11,0,"DMSO","DMSO",1e+05,455500,FALSE,-3.539,2843868.293,0.051,1138653528.857,TRUE,NA,40.011,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,270.105633184994,455.5,2.843868293,1.16944608275943,1.009306448039,0.74487892797292,0.291421454375947,0.933369890685917,"KCNH2-p.A561V","LQT2"
"285",34,"A1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","3 nM",11,0,"DMSO","DMSO",3000,462700,FALSE,-4.012,2292305.882,0.025,1261148427.462,TRUE,NA,61.692,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,3,305.606941923911,462.7,2.292305882,1.32315211971989,1.025260358963,0.600411190691587,0.44933574175504,1.03378063655635,"KCNH2-p.A561V","LQT2"
"286",34,"A1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","30 nM",11,0,"DMSO","DMSO",30000,442900,FALSE,-3.87,2336598.039,0.176,1214005102.154,TRUE,NA,54.157,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,289.743482925259,442.9,2.336598039,1.25446987949322,0.981387103922003,0.612012394061298,0.394454317678592,0.995136607205763,"KCNH2-p.A561V","LQT2"
"287",34,"A1",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","Control",11,0,"DMSO","DMSO",0,428700,FALSE,-3.718,4180559.259,0.059,1211232042.429,TRUE,NA,83.918,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,209.669998247933,428.7,4.180559259,0.907784688649155,0.949922446266342,1.09499111011439,0.61121955483044,0.992863492174023,"KCNH2-p.A561V","LQT2"
"288",34,"A2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 nM",35,1,"DMSO","DMSO",1000,375400,FALSE,-1.933,10757277.778,0.305,587808687.6,FALSE,NA,18.359,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,114.45718925331,375.4,10.757277778,0.907832540320628,1.01734417344173,1.25581108778893,1.07829202396335,1.0351724796032,"KCNH2-p.A561V","LQT2"
"289",34,"A2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 pM",35,1,"DMSO","DMSO",0,369000,FALSE,-1.826,8566000,0.301,567836470.909,FALSE,NA,17.026,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,126.077425262687,369,8.566,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"290",34,"A2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","10 nM",35,1,"DMSO","DMSO",10000,372600,FALSE,-1.78,7201331.25,0.27,555085039.765,FALSE,NA,16.062,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,138.846985881438,372.6,7.20133125,1.10128348189333,1.00975609756098,0.84068774807378,0.943380711852461,0.977543832076183,"KCNH2-p.A561V","LQT2"
"291",34,"A2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","100 nM",35,1,"DMSO","DMSO",1e+05,359300,FALSE,-1.831,4573252,0.291,559395002.308,TRUE,NA,23.067,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,168.013682495414,359.3,4.573252,1.33262304607943,0.973712737127371,0.533884193322438,1.35481029014448,0.985133979528495,"KCNH2-p.A561V","LQT2"
"292",34,"A2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","3 nM",35,1,"DMSO","DMSO",3000,373300,FALSE,-1.887,6026981.25,0.493,565421074.588,FALSE,NA,23.855,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,152.05757836836,373.3,6.02698125,1.20606506717235,1.01165311653117,0.703593421667056,1.401092446846,0.995746317038894,"KCNH2-p.A561V","LQT2"
"293",34,"A2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","30 nM",35,1,"DMSO","DMSO",30000,361100,FALSE,-1.623,5430820,0.223,530634544,TRUE,NA,19.036,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,154.951142966814,361.1,5.43082,1.22901576268683,0.978590785907859,0.633997198225543,1.1180547398097,0.93448478776038,"KCNH2-p.A561V","LQT2"
"294",34,"A2",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","Control",35,1,"DMSO","DMSO",0,351900,FALSE,-1.75,8891192.308,0.436,551132643.429,FALSE,NA,23.82,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,118.015558222615,351.9,8.891192308,0.936056220824029,0.953658536585366,1.03796314592575,1.39903676729708,0.970583383886455,"KCNH2-p.A561V","LQT2"
"295",34,"A3",7899,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_CARIPLO_001","DMSO","1 nM",59,2,"DMSO","DMSO",1000,509200,FALSE,-3.979,16225300,0.134,997864623.429,FALSE,NA,14.919,"Stanford_Expanded","D11+25","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20250924,2,126.413084185502,509.2,16.2253,0.782516934474939,1.02187437286775,1.70532644097701,0.690119344990286,0.979704741284472,"KCNH2-p.A561V","LQT2"
