Channel Label,Well Label,Plate,Date,Cell Line,Diff Name,Experiment,Drug,Dose Label,Channel ID,Well ID,Compound ID,Compound Name,Dose [pM],T Detection Timestamp [µs],Manually Changed,Mean Slope [V/s],Mean RR Interval [µs],RR Interval CV,Mean Peak-to-Peak Amplitude [pV],Active Channel,Max-Min difference [pV],Mean Conduction Velocity [cm/s],Differentiation Method,Culture Age,Timepoint,Project,Expanded,Medium,MEA Type,Date of plating,T wave missing,cFPD,FPD,RR,norm_cFPD,norm_FPD,norm_RR,norm_cond_vel,norm_PtPA,Variant Risk Level,Symptoms,Variant,Disease,norm_slope,norm_RRCV,FourScore
42,D6,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,1 µM,159,23,MOXI,Moxifloxacin,1000000,341600,FALSE,-26.38,980193.388,0.018,5507776018.033,TRUE,NA,30.077,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,345.034067302341,341.6,0.980193388,1.04382100951041,1.01848539057841,0.952045138604104,1.04015078157422,1.02269610673128,Low Risk,No,KCNH2-p.R366X,LQT2,1.0289012832013729,0.6428571428571428,3
42,D6,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,10 µM,159,23,MOXI,Moxifloxacin,10000000,346400,FALSE,-22.818,893892.481,0.018,5141505092.06,TRUE,NA,35.14,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,366.38293827699,346.4,0.893892481,1.10840709582617,1.03279666070364,0.868222537908827,1.21524415548485,0.954686106183871,Low Risk,No,KCNH2-p.R366X,LQT2,0.8899723078123173,0.6428571428571428,3
42,D6,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,100 µM,159,23,MOXI,Moxifloxacin,100000000,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,NA,NA,NA,NA,NA,NA,NA,NA,Low Risk,No,KCNH2-p.R366X,LQT2,NA,NA,1
42,D6,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,3 µM,159,23,MOXI,Moxifloxacin,3000000,344200,FALSE,-26.804,962421.774,0.016,5624561023.584,TRUE,NA,32.374,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,350.85538454462,344.2,0.962421774,1.06143206249432,1.02623732856291,0.93478387269374,1.119587771476,1.04438100642774,Low Risk,No,KCNH2-p.R366X,LQT2,1.0454385896485823,0.5714285714285714,3
42,D6,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,30 µM,159,23,MOXI,Moxifloxacin,30000000,374400,FALSE,-23.45,861894.203,0.048,5255071992.345,TRUE,NA,20.043,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,403.282020407169,374.4,0.861894203,1.22003676028299,1.11627906976744,0.837143155629212,0.693145663300595,0.975773460933727,Low Risk,No,KCNH2-p.R366X,LQT2,0.9146222551581575,1.7142857142857142,2
42,D6,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,Control,159,23,MOXI,Moxifloxacin,0,320000,FALSE,-14.256,976294.215,0.004,4001940562.033,TRUE,NA,22.359,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,323.861721724932,320,0.976294215,0.979768960079165,0.954084675014908,0.948257938297845,0.77323972886983,0.743089228530904,Low Risk,No,KCNH2-p.R366X,LQT2,0.5560279262061704,0.14285714285714285,3
43,A2,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_E4031_CARIPLO_001,E4031,Vehicle,33,1,E4031,E4031,0,283800,FALSE,-0.945,1076607.207,0.022,483764158.071,TRUE,NA,17.894,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,273.516638110429,283.8,1.076607207,1,1,1,1,1,Low Risk,No,KCNH2-p.R366X,LQT2,1,1,3
43,A2,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_E4031_CARIPLO_001,E4031,10 nM,33,1,E4031,E4031,10000,306000,FALSE,-1.237,1125317.143,0.011,574969423.698,TRUE,NA,17.489,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,288.458910600629,306,1.125317143,1.05463021406459,1.07822410147992,1.04524392525268,0.977366715100034,1.18853249895709,Low Risk,No,KCNH2-p.R366X,LQT2,1.3089947089947092,0.5,3
43,A2,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_E4031_CARIPLO_001,E4031,100 nM,33,1,E4031,E4031,100000,648013,TRUE,-0.076,1292219.565,0.026,75757324.903,FALSE,NA,NA,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,570.053428954277,648.013,1.292219565,2.08416362855456,2.28334390415786,1.20027021609934,NA,0.15659970594986,Low Risk,No,KCNH2-p.R366X,LQT2,0.08042328042328042,1.1818181818181819,2
43,A2,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_E4031_CARIPLO_001,E4031,30 nM,33,1,E4031,E4031,30000,460009,TRUE,-0.093,1266197.872,0.024,134255814.063,TRUE,NA,NA,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,408.80437882986803,460.009,1.266197872,1.49462344102379,1.62089147286822,1.17610012618093,NA,0.277523276214473,Low Risk,No,KCNH2-p.R366X,LQT2,0.09841269841269842,1.090909090909091,3
43,A2,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_E4031_CARIPLO_001,E4031,300 nM,33,1,E4031,E4031,300000,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,NA,NA,NA,NA,NA,NA,NA,NA,Low Risk,No,KCNH2-p.R366X,LQT2,NA,NA,1
43,A2,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_E4031_CARIPLO_001,E4031,500 nM,33,1,E4031,E4031,500000,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,NA,NA,NA,NA,NA,NA,NA,NA,Low Risk,No,KCNH2-p.R366X,LQT2,NA,NA,1
43,A2,6560,20230704,HDF26c1,2023_DIFF9_FG,20230704_E4031_CARIPLO_001,E4031,Control,33,1,E4031,E4031,0,269000,FALSE,-0.984,955760.8,0.008,485370036.476,TRUE,NA,17.305,Stanford_Expanded,D14+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230620,No,275.155167177789,269,0.9557608,1.00599060107889,0.94785059901339,0.887752556165083,0.967083938750419,1.00331954812734,Low Risk,No,KCNH2-p.R366X,LQT2,1.0412698412698413,0.36363636363636365,3
12,C2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_TTX_CARIPLO_001,Tetrodotoxin,Vehicle,248,13,TTX,Tetrodotoxin,0,813700,FALSE,-8.111,8432600,0.129,2249284095.2,FALSE,NA,291.301,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,280.20995860219,813.7,8.4326,1,1,1,1,1,High Risk,No,KCNQ1-p.A341V,LQT1,1,1,2
12,C2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_TTX_CARIPLO_001,Tetrodotoxin,1 µM,248,13,TTX,Tetrodotoxin,1000000,912500,FALSE,-5.325,6108873.684,0.338,1772444148,TRUE,NA,46.823,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,369.192015995281,912.5,6.108873684,1.31755494286132,1.12142067100897,0.724435367976662,0.160737518923725,0.788003681608036,High Risk,No,KCNQ1-p.A341V,LQT1,0.6565158426827764,2.62015503875969,2
12,C2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_TTX_CARIPLO_001,Tetrodotoxin,10 µM,248,13,TTX,Tetrodotoxin,10000000,901400,FALSE,-2.55,7616371.429,0.434,1176555144.8,FALSE,NA,23.329,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,326.620542737059,901.4,7.616371429,1.16562788976661,1.10777927983286,0.903205586533216,0.0800855472518117,0.523079831183079,High Risk,No,KCNQ1-p.A341V,LQT1,0.31438786832696336,3.3643410852713176,2
12,C2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_TTX_CARIPLO_001,Tetrodotoxin,100 nM,248,13,TTX,Tetrodotoxin,100000,872100,FALSE,-10.369,6104442.105,0.261,3130801426.8,TRUE,NA,57.543,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,352.974471699205,872.1,6.104442105,1.25967854054865,1.07177092294457,0.723909838602566,0.197537941853959,1.39191017865692,High Risk,No,KCNQ1-p.A341V,LQT1,1.2783873751695227,2.0232558139534884,2
12,C2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_TTX_CARIPLO_001,Tetrodotoxin,30 µM,248,13,TTX,Tetrodotoxin,30000000,873500,FALSE,-0.706,9345733.333,0.19,528430724.308,FALSE,NA,24.875,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,285.730247166512,873.5,9.345733333,1.01970054380601,1.07349145876859,1.10828609598463,0.0853927724243995,0.234932850605967,High Risk,No,KCNQ1-p.A341V,LQT1,0.08704228825052397,1.4728682170542635,2
12,C2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_TTX_CARIPLO_001,Tetrodotoxin,300 nM,248,13,TTX,Tetrodotoxin,300000,876700,FALSE,-8.863,6283926.316,0.191,2743819476.6,TRUE,NA,48.855,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,349.732074971926,876.7,6.283926316,1.24810722900979,1.07742411208062,0.745194402200982,0.167713121479157,1.21986345898028,High Risk,No,KCNQ1-p.A341V,LQT1,1.092713598816422,1.4806201550387597,2
12,C2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_TTX_CARIPLO_001,Tetrodotoxin,Control,248,13,TTX,Tetrodotoxin,0,739400,FALSE,-7.537,4593058.333,0.173,2201552417.28,TRUE,NA,77.054,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,345.007444018635,739.4,4.593058333,1.23124619031987,0.908688705911269,0.544678786258093,0.264516771312148,0.978779168882286,High Risk,No,KCNQ1-p.A341V,LQT1,0.9292319072864011,1.3410852713178294,2
13,B3,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,Vehicle,62,8,NIFE,Nifedipine,0,908900,FALSE,-8.026,4748341.667,0.186,2577927835.68,TRUE,NA,29.239,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,417.104737759754,908.9,4.748341667,1,1,1,1,1,High Risk,No,KCNQ1-p.A341V,LQT1,1,1,2
13,B3,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,1 µM,62,8,NIFE,Nifedipine,1000000,243000,FALSE,-6.138,2070112.281,0.046,2247072855.31,TRUE,NA,28.326,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,168.892094923389,243,2.070112281,0.404915311752388,0.267356144790406,0.435965317194181,0.968774581894046,0.871658556228465,High Risk,No,KCNQ1-p.A341V,LQT1,0.7647645153251932,0.24731182795698925,3
13,B3,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,100 nM,62,8,NIFE,Nifedipine,100000,632685,TRUE,-10.785,3190600,0.075,3015882405.158,TRUE,NA,29.031,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,354.202284300633,632.685,3.1906,0.849192666098767,0.696099680932996,0.671939852638241,0.992886213618797,1.16988627975402,High Risk,No,KCNQ1-p.A341V,LQT1,1.3437577871916273,0.4032258064516129,3
13,B3,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,2 µM,62,8,NIFE,Nifedipine,2000000,166200,FALSE,-8.284,1567934.211,0.021,2366880258.545,TRUE,NA,27.161,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,132.729390889418,166.2,1.567934211,0.318215975206371,0.182858400264055,0.330206695507364,0.928930537980095,0.918132860736449,High Risk,No,KCNQ1-p.A341V,LQT1,1.0321455270371294,0.11290322580645162,3
13,B3,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,30 nM,62,8,NIFE,Nifedipine,30000,780358,TRUE,-10.48,4096865.517,0.138,3029822316.8,TRUE,NA,27.071,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,385.538748207075,780.358,4.096865517,0.92432119154959,0.858574100561118,0.862799226406216,0.925852457334382,1.17529368932114,High Risk,No,KCNQ1-p.A341V,LQT1,1.3057562920508348,0.7419354838709679,2
13,B3,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,300 nM,62,8,NIFE,Nifedipine,300000,404800,FALSE,-11.333,2377987.755,0.055,2978486981.04,TRUE,NA,25.617,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,262.503861785729,404.8,2.377987755,0.629347590716956,0.445373528440973,0.50080384306094206,0.876124354458087,1.15538027861604,High Risk,No,KCNQ1-p.A341V,LQT1,1.4120358833790183,0.2956989247311828,3
13,B3,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,Control,62,8,NIFE,Nifedipine,0,822500,FALSE,-6.088,3242671.429,0.07,2130472130.667,TRUE,NA,25.331,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,456.756182052828,822.5,3.242671429,1.0950635193118201,0.904940037407856,0.682906087305364,0.866342898183932,0.826428149454009,High Risk,No,KCNQ1-p.A341V,LQT1,0.7585347620234238,0.37634408602150543,2
13,D6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,Vehicle,165,23,MOXI,Moxifloxacin,0,956500,FALSE,-14.7,4091114.286,0.073,5200056435.724,TRUE,NA,67.396,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,472.89439710144,956.5,4.091114286,1,1,1,1,1,High Risk,No,KCNQ1-p.A341V,LQT1,1,1,3
13,D6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,1 µM,165,23,MOXI,Moxifloxacin,1000000,1004900,FALSE,-13.461,4524224,0.135,5047498258.615,TRUE,NA,22.398,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,472.444499041496,1004.9,4.524224,0.999048628905941,1.05060115002614,1.10586595331304,0.332334263161018,0.970662207421262,High Risk,No,KCNQ1-p.A341V,LQT1,0.9157142857142858,1.849315068493151,3
13,D6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,10 µM,165,23,MOXI,Moxifloxacin,10000000,980500,FALSE,-12.428,3538239.394,0.078,5033661230.471,TRUE,NA,20.684,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,521.259509757801,980.5,3.538239394,1.10227465783653,1.0250914793518,0.864859582658943,0.306902486794469,0.968001269349718,High Risk,No,KCNQ1-p.A341V,LQT1,0.8454421768707484,1.0684931506849316,3
13,D6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,100 µM,165,23,MOXI,Moxifloxacin,100000000,1665754,TRUE,-5.791,3597948.485,0.075,3315968615.647,TRUE,NA,25.855,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,878.179701307442,1665.754,3.597948485,1.85703130908329,1.74150967067433,0.879454406177887,0.383628108493086,0.6376793514906,High Risk,No,KCNQ1-p.A341V,LQT1,0.39394557823129256,1.0273972602739727,3
13,D6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,3 µM,165,23,MOXI,Moxifloxacin,3000000,974600,FALSE,-13.512,3665325.806,0.088,5099589718.875,TRUE,NA,31.088,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,509.061338129593,974.6,3.665325806,1.07647995250067,1.01892315734449,0.895923591903294,0.461273666092943,0.980679687212854,High Risk,No,KCNQ1-p.A341V,LQT1,0.9191836734693878,1.2054794520547945,3
13,D6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,30 µM,165,23,MOXI,Moxifloxacin,30000000,921800,FALSE,-12.032,3233286.111,0.031,4996292412.649,TRUE,NA,26.587,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,512.642532397545,921.8,3.233286111,1.08405287848563,0.963721902770518,0.790319185671363,0.394489287198053,0.960815036222462,High Risk,No,KCNQ1-p.A341V,LQT1,0.8185034013605442,0.4246575342465754,3
13,D6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,Control,165,23,MOXI,Moxifloxacin,0,888600,FALSE,-14.458,3418923.529,0.037,5144087457.6,TRUE,NA,53.468,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,480.575487735855,888.6,3.418923529,1.01624271863125,0.929012023000523,0.835694945188828,0.793340851089085,0.989236851788858,High Risk,No,KCNQ1-p.A341V,LQT1,0.9835374149659865,0.5068493150684932,3
22,B2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,Vehicle,40,7,NIFE,Nifedipine,0,831700,FALSE,-8.189,7579973.333,0.223,2491666989.75,FALSE,NA,27.995,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,302.08757479036,831.7,7.579973333,1,1,1,1,1,High Risk,No,KCNQ1-p.A341V,LQT1,1,1,2
22,B2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,1 µM,40,7,NIFE,Nifedipine,1000000,239900,FALSE,-6.795,2698054.545,0.028,1842003340.533,TRUE,NA,51.758,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,146.051117842886,239.9,2.698054545,0.483472774225293,0.288445352891668,0.355945123613273,1.84883014824076,0.7392654588717,High Risk,No,KCNQ1-p.A341V,LQT1,0.8297716448894858,0.12556053811659193,3
22,B2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,100 nM,40,7,NIFE,Nifedipine,100000,584800,FALSE,-8.289,4127403.571,0.089,2271639979.862,TRUE,NA,80.256,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,287.851764620382,584.8,4.127403571,0.952875221101505,0.70313815077552,0.544514260100498,2.86679764243615,0.911694856980035,High Risk,No,KCNQ1-p.A341V,LQT1,1.0122115032360484,0.3991031390134529,3
22,B2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,2 µM,40,7,NIFE,Nifedipine,2000000,151800,FALSE,-6.906,2323784.314,0.022,1904587362.231,TRUE,NA,79.942,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,99.5803993614994,151.8,2.323784314,0.32964083157212,0.18251773476013,0.306568929983332,2.85558135381318,0.76438278873779,High Risk,No,KCNQ1-p.A341V,LQT1,0.8433264134814995,0.09865470852017937,3
22,B2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,30 nM,40,7,NIFE,Nifedipine,30000,744700,FALSE,-8.792,5387486.364,0.178,2384740491.13,TRUE,NA,38.864,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,320.839818413141,744.7,5.387486364,1.06207552109945,0.895394974149333,0.710752680427669,1.38824790141097,0.957086360633317,High Risk,No,KCNQ1-p.A341V,LQT1,1.0736353645133716,0.7982062780269058,2
22,B2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,300 nM,40,7,NIFE,Nifedipine,300000,565800,FALSE,-8.187,3707043.75,0.112,2246705951.273,TRUE,NA,27.318,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,293.86582799865,565.8,3.70704375,0.972783565171738,0.680293375015029,0.489057624234784,0.97581711019825,0.901687890282008,High Risk,No,KCNQ1-p.A341V,LQT1,0.9997557699352789,0.5022421524663677,2
22,B2,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_NIFE_CARIPLO_001,Nifedipine,Control,40,7,NIFE,Nifedipine,0,739900,FALSE,-10.224,3888183.333,0.036,2254936605.29,TRUE,NA,77.539,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,375.231820290862,739.9,3.888183333,1.24212927509932,0.889623662378261,0.512954750918779,2.76974459724951,0.904991162368872,High Risk,No,KCNQ1-p.A341V,LQT1,1.248504090853584,0.16143497757847533,3
22,C6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_Salbutamol_CARIPLO_001,Salbutamol,Vehicle,155,17,Salbutamol,Salbutamol Sulfate,0,890800,FALSE,-5.614,5216254.545,0.219,1791356756.348,TRUE,NA,20.407,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,390.032521170494,890.8,5.216254545,1,1,1,1,1,High Risk,No,KCNQ1-p.A341V,LQT1,1,1,2
22,C6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_Salbutamol_CARIPLO_001,Salbutamol,10 nM,155,17,Salbutamol,Salbutamol Sulfate,10000,722121,TRUE,-4.872,3136589.189,0.039,1667020357.263,TRUE,NA,25.652,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,407.737968039561,722.121,3.136589189,1.04539479635168,0.810643242029636,0.601310607437007,1.25701965012006,0.930590934137273,High Risk,No,KCNQ1-p.A341V,LQT1,0.8678304239401496,0.1780821917808219,3
22,C6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_Salbutamol_CARIPLO_001,Salbutamol,100 nM,155,17,Salbutamol,Salbutamol Sulfate,100000,489173,TRUE,-5.134,2191838.889,0.063,1669208936.291,TRUE,NA,25.149,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,330.413789555616,489.173,2.191838889,0.847144203678295,0.549138976201167,0.420194005122118,1.23237124516097,0.931812677946954,High Risk,No,KCNQ1-p.A341V,LQT1,0.9144994656216602,0.2876712328767123,3
22,C6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_Salbutamol_CARIPLO_001,Salbutamol,3 nM,155,17,Salbutamol,Salbutamol Sulfate,3000,861500,FALSE,-4.689,4114039.286,0.075,1789264807.862,TRUE,NA,24.613,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,424.73794795409,861.5,4.114039286,1.08898085390276,0.967108217332735,0.788696036688524,1.20610574802764,0.99883219884672,High Risk,No,KCNQ1-p.A341V,LQT1,0.8352333452084075,0.3424657534246575,3
22,C6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_Salbutamol_CARIPLO_001,Salbutamol,30 nM,155,17,Salbutamol,Salbutamol Sulfate,30000,718500,FALSE,-5.696,2754716.667,0.055,1662334767.907,TRUE,NA,29.649,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,432.900716021592,718.5,2.754716667,1.10990928326297,0.806578356533453,0.528102423536925,1.45288381437742,0.927975269033493,High Risk,No,KCNQ1-p.A341V,LQT1,1.0146063412896331,0.2511415525114155,3
22,C6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_Salbutamol_CARIPLO_001,Salbutamol,300 nM,155,17,Salbutamol,Salbutamol Sulfate,300000,462200,FALSE,-4.733,1948041.667,0.018,1769236280.262,TRUE,NA,25.739,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,331.154621428625,462.2,1.948041667,0.849043614196131,0.518859452177818,0.373456021019388,1.26128289312491,0.987651551815342,High Risk,No,KCNQ1-p.A341V,LQT1,0.8430708941930887,0.0821917808219178,3
22,C6,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_Salbutamol_CARIPLO_001,Salbutamol,Control,155,17,Salbutamol,Salbutamol Sulfate,0,830500,FALSE,-6.87,3747338.71,0.039,1795706471.625,TRUE,NA,28.353,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,429.02061599207,830.5,3.74733871,1.09996113838039,0.932308037718904,0.718396442825433,1.38937619444308,1.00242816806959,High Risk,No,KCNQ1-p.A341V,LQT1,1.2237263982899893,0.1780821917808219,3
22,D4,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,Vehicle,215,21,MOXI,Moxifloxacin,0,1128100,FALSE,-15.333,6518929.412,0.112,4471905996.667,FALSE,NA,20.993,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,441.834333039188,1128.1,6.518929412,1,1,1,1,1,High Risk,No,KCNQ1-p.A341V,LQT1,1,1,3
22,D4,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,1 µM,215,21,MOXI,Moxifloxacin,1000000,1081200,FALSE,-16.144,3938000,0.057,4545652914.968,TRUE,NA,22.89,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,544.83899243632,1081.2,3.938,1.2331295956305801,0.958425671483025,0.604086921504466,1.09036345448483,1.01649116022474,High Risk,No,KCNQ1-p.A341V,LQT1,1.0528924541837865,0.5089285714285714,3
22,D4,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,10 µM,215,21,MOXI,Moxifloxacin,10000000,1114700,FALSE,-15.921,3344377.143,0.064,4443632177,TRUE,NA,22.332,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,No,609.53742752338,1114.7,3.344377143,1.37956102987886,0.988121620423721,0.513025518706138,1.06378316581718,0.993677456617363,High Risk,No,KCNQ1-p.A341V,LQT1,1.0383486597534728,0.5714285714285714,3
22,D4,6570,20230704,HDFSA6c27,2022_DIFF12_FG,20230704_MOXI_CARIPLO_001,Moxifloxacin,100 µM,215,21,MOXI,Moxifloxacin,100000000,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,Stanford_Expanded,D12+18,0,CARIPLO,Yes,RBK1,MWMEA24,20230619,Yes,NA,NA,NA,NA,NA,NA,NA,NA,High Risk,No,KCNQ1-p.A341V,LQT1,NA,NA,0
