"","Date","Experiment","Cell Number","File Name","Folder","Cell Line","Condition","Frequency","Good?","Condition 3","variable","value","unique_id_cell"
"2098",2021-07-15,"20210715",2,"21715019","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",174.769889159813,"20210715 Cell_ 2 _ HDF30c03"
"2099",2021-07-15,"20210715",2,"21715019","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",56.1218235062314,"20210715 Cell_ 2 _ HDF30c03"
"2100",2021-07-15,"20210715",2,"21715019","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",230.08,"20210715 Cell_ 2 _ HDF30c03"
"2101",2021-07-15,"20210715",2,"21715021","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-68.0543180566558,"20210715 Cell_ 2 _ HDF30c03"
"2102",2021-07-15,"20210715",2,"21715021","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",168.051261549243,"20210715 Cell_ 2 _ HDF30c03"
"2103",2021-07-15,"20210715",2,"21715021","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",36.1419660567863,"20210715 Cell_ 2 _ HDF30c03"
"2104",2021-07-15,"20210715",2,"21715021","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",146.64,"20210715 Cell_ 2 _ HDF30c03"
"2105",2021-07-15,"20210715",4,"21715036","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-67.4052702359215,"20210715 Cell_ 4 _ HDF29c7"
"2106",2021-07-15,"20210715",4,"21715036","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",119.980340980927,"20210715 Cell_ 4 _ HDF29c7"
"2107",2021-07-15,"20210715",4,"21715036","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",145.419304616391,"20210715 Cell_ 4 _ HDF29c7"
"2108",2021-07-15,"20210715",4,"21715036","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",137.92,"20210715 Cell_ 4 _ HDF29c7"
"2109",2021-07-15,"20210715",4,"21715037","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-64.7006805206326,"20210715 Cell_ 4 _ HDF29c7"
"2110",2021-07-15,"20210715",4,"21715037","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",115.990350936066,"20210715 Cell_ 4 _ HDF29c7"
"2111",2021-07-15,"20210715",4,"21715037","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",128.097528095382,"20210715 Cell_ 4 _ HDF29c7"
"2112",2021-07-15,"20210715",4,"21715037","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",127.24,"20210715 Cell_ 4 _ HDF29c7"
"2113",2021-07-15,"20210715",4,"21715038","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-71.6243252113083,"20210715 Cell_ 4 _ HDF29c7"
"2114",2021-07-15,"20210715",4,"21715038","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",120.984064077784,"20210715 Cell_ 4 _ HDF29c7"
"2115",2021-07-15,"20210715",4,"21715038","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",172.756949802297,"20210715 Cell_ 4 _ HDF29c7"
"2116",2021-07-15,"20210715",4,"21715038","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",103.64,"20210715 Cell_ 4 _ HDF29c7"
"2117",2021-07-15,"20210715",4,"21715039","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-72.4285854270143,"20210715 Cell_ 4 _ HDF29c7"
"2118",2021-07-15,"20210715",4,"21715039","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",121.851190501442,"20210715 Cell_ 4 _ HDF29c7"
"2119",2021-07-15,"20210715",4,"21715039","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",172.259513302487,"20210715 Cell_ 4 _ HDF29c7"
"2120",2021-07-15,"20210715",4,"21715039","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",102.56,"20210715 Cell_ 4 _ HDF29c7"
"2121",2021-07-15,"20210715",4,"21715040","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-72.3842128705281,"20210715 Cell_ 4 _ HDF29c7"
"2122",2021-07-15,"20210715",4,"21715040","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",118.808771212355,"20210715 Cell_ 4 _ HDF29c7"
"2123",2021-07-15,"20210715",4,"21715040","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",159.60387425516,"20210715 Cell_ 4 _ HDF29c7"
"2124",2021-07-15,"20210715",4,"21715040","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",87.8,"20210715 Cell_ 4 _ HDF29c7"
"2125",2021-07-15,"20210715",5,"21715046","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-70.4435391345802,"20210715 Cell_ 5 _ HDF29c7"
"2126",2021-07-15,"20210715",5,"21715046","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",123.421441891702,"20210715 Cell_ 5 _ HDF29c7"
"2127",2021-07-15,"20210715",5,"21715046","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",280.673204442176,"20210715 Cell_ 5 _ HDF29c7"
"2128",2021-07-15,"20210715",5,"21715046","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",276.72,"20210715 Cell_ 5 _ HDF29c7"
"2129",2021-07-15,"20210715",5,"21715048","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-73.1188319762606,"20210715 Cell_ 5 _ HDF29c7"
"2130",2021-07-15,"20210715",5,"21715048","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",124.984674239328,"20210715 Cell_ 5 _ HDF29c7"
"2131",2021-07-15,"20210715",5,"21715048","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",292.373643339559,"20210715 Cell_ 5 _ HDF29c7"
"2132",2021-07-15,"20210715",5,"21715048","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",237.88,"20210715 Cell_ 5 _ HDF29c7"
"2133",2021-07-15,"20210715",5,"21715050","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-73.1824306060523,"20210715 Cell_ 5 _ HDF29c7"
"2134",2021-07-15,"20210715",5,"21715050","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",124.478204536821,"20210715 Cell_ 5 _ HDF29c7"
"2135",2021-07-15,"20210715",5,"21715050","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",271.200548642106,"20210715 Cell_ 5 _ HDF29c7"
"2136",2021-07-15,"20210715",5,"21715050","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",207.36,"20210715 Cell_ 5 _ HDF29c7"
"2137",2021-07-15,"20210715",5,"21715051","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-72.9190028841895,"20210715 Cell_ 5 _ HDF29c7"
"2138",2021-07-15,"20210715",5,"21715051","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",120.70586584881,"20210715 Cell_ 5 _ HDF29c7"
"2139",2021-07-15,"20210715",5,"21715051","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",261.584460231655,"20210715 Cell_ 5 _ HDF29c7"
"2140",2021-07-15,"20210715",5,"21715051","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",173.08,"20210715 Cell_ 5 _ HDF29c7"
"2141",2021-07-15,"20210715",5,"21715052","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-73.5112269771541,"20210715 Cell_ 5 _ HDF29c7"
"2142",2021-07-15,"20210715",5,"21715052","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",119.230218946243,"20210715 Cell_ 5 _ HDF29c7"
"2143",2021-07-15,"20210715",5,"21715052","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",237.152088345255,"20210715 Cell_ 5 _ HDF29c7"
"2144",2021-07-15,"20210715",5,"21715052","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",142.72,"20210715 Cell_ 5 _ HDF29c7"
"2145",2021-07-15,"20210715",5,"21715053","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-75.8670007910421,"20210715 Cell_ 5 _ HDF29c7"
"2146",2021-07-15,"20210715",5,"21715053","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",119.767145190272,"20210715 Cell_ 5 _ HDF29c7"
"2147",2021-07-15,"20210715",5,"21715053","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",253.909289697768,"20210715 Cell_ 5 _ HDF29c7"
"2148",2021-07-15,"20210715",5,"21715053","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",105.48,"20210715 Cell_ 5 _ HDF29c7"
"2149",2021-07-15,"20210715",11,"21715076","HDF30c03_Expanded.Maturated_Tyr_1Hz","Compound JLNS","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-55.6127292921309,"20210715 Cell_ 11 _ HDF30c03"
"2150",2021-07-15,"20210715",11,"21715076","HDF30c03_Expanded.Maturated_Tyr_1Hz","Compound JLNS","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",109.724054846981,"20210715 Cell_ 11 _ HDF30c03"
"2151",2021-07-15,"20210715",11,"21715076","HDF30c03_Expanded.Maturated_Tyr_1Hz","Compound JLNS","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",188.299551603127,"20210715 Cell_ 11 _ HDF30c03"
"2152",2021-07-15,"20210715",11,"21715076","HDF30c03_Expanded.Maturated_Tyr_1Hz","Compound JLNS","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",230.04,"20210715 Cell_ 11 _ HDF30c03"
"2153",2021-07-15,"20210715",11,"21715077","HDF30c03_Expanded.Maturated_Tyr_2Hz","Compound JLNS","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-60.6551484862225,"20210715 Cell_ 11 _ HDF30c03"
"2154",2021-07-15,"20210715",11,"21715077","HDF30c03_Expanded.Maturated_Tyr_2Hz","Compound JLNS","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",114.81652286682,"20210715 Cell_ 11 _ HDF30c03"
"2155",2021-07-15,"20210715",11,"21715077","HDF30c03_Expanded.Maturated_Tyr_2Hz","Compound JLNS","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",185.75438570839,"20210715 Cell_ 11 _ HDF30c03"
"2156",2021-07-15,"20210715",11,"21715077","HDF30c03_Expanded.Maturated_Tyr_2Hz","Compound JLNS","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",221.28,"20210715 Cell_ 11 _ HDF30c03"
"2157",2021-07-15,"20210715",11,"21715078","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-60.0212373835192,"20210715 Cell_ 11 _ HDF30c03"
"2158",2021-07-15,"20210715",11,"21715078","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",111.386591389108,"20210715 Cell_ 11 _ HDF30c03"
"2159",2021-07-15,"20210715",11,"21715078","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",135.366814859484,"20210715 Cell_ 11 _ HDF30c03"
"2160",2021-07-15,"20210715",11,"21715078","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",180,"20210715 Cell_ 11 _ HDF30c03"
"2161",2021-07-15,"20210715",11,"21715079","HDF30c03_Expanded.Maturated_Tyr_4Hz","Compound JLNS","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-58.1218844463899,"20210715 Cell_ 11 _ HDF30c03"
"2162",2021-07-15,"20210715",11,"21715079","HDF30c03_Expanded.Maturated_Tyr_4Hz","Compound JLNS","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",107.123957314229,"20210715 Cell_ 11 _ HDF30c03"
"2163",2021-07-15,"20210715",11,"21715079","HDF30c03_Expanded.Maturated_Tyr_4Hz","Compound JLNS","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",116.59240168872,"20210715 Cell_ 11 _ HDF30c03"
"2164",2021-07-15,"20210715",11,"21715079","HDF30c03_Expanded.Maturated_Tyr_4Hz","Compound JLNS","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",159.28,"20210715 Cell_ 11 _ HDF30c03"
"2165",2021-07-15,"20210715",11,"21715080","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-57.494320999635,"20210715 Cell_ 11 _ HDF30c03"
"2166",2021-07-15,"20210715",11,"21715080","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",102.911188959637,"20210715 Cell_ 11 _ HDF30c03"
"2167",2021-07-15,"20210715",11,"21715080","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",85.415645357037,"20210715 Cell_ 11 _ HDF30c03"
"2168",2021-07-15,"20210715",11,"21715080","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",132.52,"20210715 Cell_ 11 _ HDF30c03"
"2169",2021-07-15,"20210715",12,"21715083","HDF30c03_Expanded.Maturated_Tyr_0.5Hz","Compound JLNS","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-71.7534145606457,"20210715 Cell_ 12 _ HDF30c03"
"2170",2021-07-15,"20210715",12,"21715083","HDF30c03_Expanded.Maturated_Tyr_0.5Hz","Compound JLNS","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",126.716180504742,"20210715 Cell_ 12 _ HDF30c03"
"2171",2021-07-15,"20210715",12,"21715083","HDF30c03_Expanded.Maturated_Tyr_0.5Hz","Compound JLNS","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",84.3200643543868,"20210715 Cell_ 12 _ HDF30c03"
"2172",2021-07-15,"20210715",12,"21715083","HDF30c03_Expanded.Maturated_Tyr_0.5Hz","Compound JLNS","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",247.12,"20210715 Cell_ 12 _ HDF30c03"
"2173",2021-07-15,"20210715",12,"21715084","HDF30c03_Expanded.Maturated_Tyr_1Hz","Compound JLNS","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-73.5564540257872,"20210715 Cell_ 12 _ HDF30c03"
"2174",2021-07-15,"20210715",12,"21715084","HDF30c03_Expanded.Maturated_Tyr_1Hz","Compound JLNS","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",127.846612579956,"20210715 Cell_ 12 _ HDF30c03"
"2175",2021-07-15,"20210715",12,"21715084","HDF30c03_Expanded.Maturated_Tyr_1Hz","Compound JLNS","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",79.0435753471941,"20210715 Cell_ 12 _ HDF30c03"
"2176",2021-07-15,"20210715",12,"21715084","HDF30c03_Expanded.Maturated_Tyr_1Hz","Compound JLNS","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",219.04,"20210715 Cell_ 12 _ HDF30c03"
"2177",2021-07-15,"20210715",12,"21715085","HDF30c03_Expanded.Maturated_Tyr_2Hz","Compound JLNS","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-73.3526576487482,"20210715 Cell_ 12 _ HDF30c03"
"2178",2021-07-15,"20210715",12,"21715085","HDF30c03_Expanded.Maturated_Tyr_2Hz","Compound JLNS","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",127.64159549985,"20210715 Cell_ 12 _ HDF30c03"
"2179",2021-07-15,"20210715",12,"21715085","HDF30c03_Expanded.Maturated_Tyr_2Hz","Compound JLNS","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",83.4350546307974,"20210715 Cell_ 12 _ HDF30c03"
"2180",2021-07-15,"20210715",12,"21715085","HDF30c03_Expanded.Maturated_Tyr_2Hz","Compound JLNS","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",193.84,"20210715 Cell_ 12 _ HDF30c03"
"2181",2021-07-15,"20210715",12,"21715086","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-73.757625891232,"20210715 Cell_ 12 _ HDF30c03"
"2182",2021-07-15,"20210715",12,"21715086","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",125.340265042751,"20210715 Cell_ 12 _ HDF30c03"
"2183",2021-07-15,"20210715",12,"21715086","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",44.1253641150952,"20210715 Cell_ 12 _ HDF30c03"
"2184",2021-07-15,"20210715",12,"21715086","HDF30c03_Expanded.Maturated_Tyr_3.33Hz","Compound JLNS","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",164.36,"20210715 Cell_ 12 _ HDF30c03"
"2185",2021-07-15,"20210715",12,"21715087","HDF30c03_Expanded.Maturated_Tyr_4Hz","Compound JLNS","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-74.1602137627351,"20210715 Cell_ 12 _ HDF30c03"
"2186",2021-07-15,"20210715",12,"21715087","HDF30c03_Expanded.Maturated_Tyr_4Hz","Compound JLNS","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",126.115777701228,"20210715 Cell_ 12 _ HDF30c03"
"2187",2021-07-15,"20210715",12,"21715087","HDF30c03_Expanded.Maturated_Tyr_4Hz","Compound JLNS","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",51.7089819189552,"20210715 Cell_ 12 _ HDF30c03"
"2188",2021-07-15,"20210715",12,"21715087","HDF30c03_Expanded.Maturated_Tyr_4Hz","Compound JLNS","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",152.12,"20210715 Cell_ 12 _ HDF30c03"
"2189",2021-07-15,"20210715",12,"21715088","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-73.4539149681575,"20210715 Cell_ 12 _ HDF30c03"
"2190",2021-07-15,"20210715",12,"21715088","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",125.373468166174,"20210715 Cell_ 12 _ HDF30c03"
"2191",2021-07-15,"20210715",12,"21715088","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",62.0391816236095,"20210715 Cell_ 12 _ HDF30c03"
"2192",2021-07-15,"20210715",12,"21715088","HDF30c03_Expanded.Maturated_Tyr_5Hz","Compound JLNS","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",132.48,"20210715 Cell_ 12 _ HDF30c03"
"2193",2021-07-15,"20210715",15,"21715096","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-71.6178554850531,"20210715 Cell_ 15 _ HDF29c7"
"2194",2021-07-15,"20210715",15,"21715096","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",119.847223311469,"20210715 Cell_ 15 _ HDF29c7"
"2195",2021-07-15,"20210715",15,"21715096","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",189.736929464545,"20210715 Cell_ 15 _ HDF29c7"
"2196",2021-07-15,"20210715",15,"21715096","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",311.2,"20210715 Cell_ 15 _ HDF29c7"
"2197",2021-07-15,"20210715",15,"21715097","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-76.210079388028,"20210715 Cell_ 15 _ HDF29c7"
"2198",2021-07-15,"20210715",15,"21715097","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",124.734247005129,"20210715 Cell_ 15 _ HDF29c7"
"2199",2021-07-15,"20210715",15,"21715097","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",207.723989157077,"20210715 Cell_ 15 _ HDF29c7"
"2200",2021-07-15,"20210715",15,"21715097","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",320.68,"20210715 Cell_ 15 _ HDF29c7"
"2201",2021-07-15,"20210715",15,"21715098","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-76.9696008363276,"20210715 Cell_ 15 _ HDF29c7"
"2202",2021-07-15,"20210715",15,"21715098","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",124.274896441009,"20210715 Cell_ 15 _ HDF29c7"
"2203",2021-07-15,"20210715",15,"21715098","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",180.865469924976,"20210715 Cell_ 15 _ HDF29c7"
"2204",2021-07-15,"20210715",15,"21715098","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",272.88,"20210715 Cell_ 15 _ HDF29c7"
"2205",2021-07-15,"20210715",15,"21715099","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-71.3349575492713,"20210715 Cell_ 15 _ HDF29c7"
"2206",2021-07-15,"20210715",15,"21715099","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",117.924310805146,"20210715 Cell_ 15 _ HDF29c7"
"2207",2021-07-15,"20210715",15,"21715099","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",158.306877246452,"20210715 Cell_ 15 _ HDF29c7"
"2208",2021-07-15,"20210715",15,"21715099","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",199.92,"20210715 Cell_ 15 _ HDF29c7"
"2209",2021-07-15,"20210715",15,"21715100","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-65.39477228454,"20210715 Cell_ 15 _ HDF29c7"
"2210",2021-07-15,"20210715",15,"21715100","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",111.363398030835,"20210715 Cell_ 15 _ HDF29c7"
