"","Channel Label","Well Label","Plate","Date","Cell Line","Diff Name","Experiment","Drug","Dose Label","Channel ID","Well ID","Compound ID","Compound Name","Dose [pM]","T Detection Timestamp [µs]","Manually Changed","Mean Slope [V/s]","Mean RR Interval [µs]","RR Interval CV","Mean Peak-to-Peak Amplitude [pV]","Active Channel","Max-Min difference [pV]","Mean Conduction Velocity [cm/s]","Differentiation Method","Culture Age","Dissociation Enzyme","Timepoint.x","Project","Expanded","Medium","MEA Type","Date of plating","Timepoint.y","FourScore","cFPD","FPD","RR","norm_cFPD","norm_FPD","norm_RR","norm_cond_vel","norm_PtPA","Variant","Disease"
"112",22,"A5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_1min","NIFE","Control",100,4,"NIFE","Nifedipine",0,450038,TRUE,-4.625,1974558.333,0.033,1632479299.279,TRUE,NA,23.104,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,320.268482360934,450.038,1.974558333,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"113",22,"B6",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_20251014_Plate_7904_CARIPLO_001_10min","ETOH","1 µM",136,11,"ETOH","ETOH",1e+06,419200,FALSE,-2.871,2942100,0.059,997333379.415,TRUE,NA,18.253,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,244.395136407074,419.2,2.9421,1.61159446009316,0.941599281221923,0.341366347202562,0.803318369861808,1.45708628740463,"KCNH2-p.A561V","LQT2"
"114",22,"B6",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_20251014_Plate_7904_CARIPLO_001_10min","ETOH","Control",136,11,"ETOH","ETOH",0,445200,FALSE,-1.835,8618600,0.22,684471048.857,FALSE,NA,22.722,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,151.648037058248,445.2,8.6186,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"115",22,"B6",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_20251014_Plate_7904_CARIPLO_001_1min","ETOH","1 µM",136,11,"ETOH","ETOH",1e+06,466980,TRUE,-1.859,11027370,0.591,739604361.818,FALSE,NA,19.611,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,140.62492619045,466.98,11.02737,0.92731121957376,1.0489218328841,1.27948506718028,0.863084235542646,1.0805487873491,"KCNH2-p.A561V","LQT2"
"116",22,"B6",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_20251014_Plate_7904_CARIPLO_001_1min","ETOH","Control",136,11,"ETOH","ETOH",0,445200,FALSE,-1.835,8618600,0.22,684471048.857,FALSE,NA,22.722,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,151.648037058248,445.2,8.6186,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"117",22,"D6",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_20251014_Plate_7904_CARIPLO_001_10min","ETOH","1 µM",167,23,"ETOH","ETOH",1e+06,437800,FALSE,-1.039,3691381.25,0.174,421517681.818,TRUE,NA,52.862,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,227.866932647196,437.8,3.69138125,1.26823717690966,0.921296296296296,0.527712875789955,1.82843900245581,1.02433805795953,"KCNH2-p.A561V","LQT2"
"118",22,"D6",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_20251014_Plate_7904_CARIPLO_001_10min","ETOH","Control",167,23,"ETOH","ETOH",0,475200,FALSE,-1.084,6995056.25,0.159,411502509.882,FALSE,NA,28.911,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,179.672175517236,475.2,6.99505625,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"119",22,"D6",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_20251014_Plate_7904_CARIPLO_001_1min","ETOH","1 µM",167,23,"ETOH","ETOH",1e+06,490438,TRUE,-1.107,7742080,0.214,418442431.5,FALSE,NA,35.187,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,176.260616741677,490.438,7.74208,0.981012314423544,1.0320664983165,1.10679310119915,1.21708000415067,1.01686483423878,"KCNH2-p.A561V","LQT2"
"120",22,"D6",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_ETOH_20251014_Plate_7904_CARIPLO_001_1min","ETOH","Control",167,23,"ETOH","ETOH",0,475200,FALSE,-1.084,6995056.25,0.159,411502509.882,FALSE,NA,28.911,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,179.672175517236,475.2,6.99505625,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"121",23,"C5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_10min","NIFE","1 µM",174,16,"NIFE","Nifedipine",1e+06,270193,TRUE,-1.879,2680822.727,0.176,800190322.667,TRUE,NA,20.278,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,165.021315582546,270.193,2.680822727,0.980977192353439,0.550921829058923,0.315400328248438,0.554270876042094,1.06966300092598,"KCNH2-p.A561V","LQT2"
"122",23,"C5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_10min","NIFE","Control",174,16,"NIFE","Nifedipine",0,490438,TRUE,-2.031,8499746.154,0.437,748077031.714,FALSE,NA,36.585,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,168.221358120108,490.438,8.499746154,0.992090592052562,0.992090592052562,1,1,1,"KCNH2-p.A561V","LQT2"
"123",23,"C5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_1min","NIFE","1 µM",174,16,"NIFE","Nifedipine",1e+06,287135,TRUE,-1.302,12599237.5,1.144,631325568,FALSE,NA,NA,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,80.8935700200283,287.135,12.5992375,0.480875739704059,0.585466460592368,1.48230750327417,NA,0.843931227982634,"KCNH2-p.A561V","LQT2"
"124",23,"C5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_1min","NIFE","Control",174,16,"NIFE","Nifedipine",0,494348,TRUE,-2.031,8499746.154,0.437,748077031.714,FALSE,NA,36.585,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,169.562497082117,494.348,8.499746154,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"125",24,"A3",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_20251014_Plate_7904_CARIPLO_001_10min","Dofetilide","30 nM",48,2,"Dofetilide","Dofetilide",30000,482619,TRUE,-0.908,3652825,0.168,400844124.727,TRUE,NA,17.097,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,252.51662852139,482.619,3.652825,1.53145079934802,1.12132667286245,0.536115307738949,0.949622306154188,0.976812062491755,"KCNH2-p.A561V","LQT2"
"126",24,"A3",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_20251014_Plate_7904_CARIPLO_001_10min","Dofetilide","Control",48,2,"Dofetilide","Dofetilide",0,430400,FALSE,-1.133,6813506.25,0.385,410359515.529,FALSE,NA,18.004,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,164.887196264414,430.4,6.81350625,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"127",24,"A3",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_20251014_Plate_7904_CARIPLO_001_1min","Dofetilide","30 nM",48,2,"Dofetilide","Dofetilide",30000,450500,FALSE,-1.016,7384253.846,0.613,420369982.286,FALSE,NA,18.651,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,165.783569556725,450.5,7.384253846,1.00543628197106,1.04670074349442,1.08376709069578,1.03593645856476,1.02439438194602,"KCNH2-p.A561V","LQT2"
"128",24,"A3",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_Dofetilide_20251014_Plate_7904_CARIPLO_001_1min","Dofetilide","Control",48,2,"Dofetilide","Dofetilide",0,430400,FALSE,-1.133,6813506.25,0.385,410359515.529,FALSE,NA,18.004,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,164.887196264414,430.4,6.81350625,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
