"","Channel Label","Well Label","Plate","Date","Cell Line","Diff Name","Experiment","Drug","Dose Label","Channel ID","Well ID","Compound ID","Compound Name","Dose [pM]","T Detection Timestamp [µs]","Manually Changed","Mean Slope [V/s]","Mean RR Interval [µs]","RR Interval CV","Mean Peak-to-Peak Amplitude [pV]","Active Channel","Max-Min difference [pV]","Mean Conduction Velocity [cm/s]","Differentiation Method","Culture Age","Dissociation Enzyme","Timepoint","Project","Expanded","Medium","MEA Type","Date of plating","FourScore","cFPD","FPD","RR","norm_cFPD","norm_FPD","norm_RR","norm_cond_vel","norm_PtPA","Variant","Disease","Variant Risk Level","Symptoms","QTc","norm_slope","norm_RRCV"
"2401",12,"B4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","3 µM",87,9,"HMR1556 (after E4031)","HMR1556 (after E4031)",3e+06,1052087,TRUE,-27.636,1569686.842,0.04,7322500797.039,TRUE,NA,NA,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,839.740589075581,1052.087,1.569686842,2.04232726994813,1.63013170127053,0.637081089357175,NA,0.780671101380653,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.541797365119197,0.714285714285714
"2402",12,"B4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","300 nM",87,9,"HMR1556 (after E4031)","HMR1556 (after E4031)",3e+05,1242880,TRUE,-66.012,2213567.925,0.064,13133009595.333,TRUE,NA,27.73,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,835.377498346684,1242.88,2.213567925,2.03171582720878,1.92575147195538,0.898409942220247,0.623552427424614,1.40014475237437,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1.29414993726474,1.14285714285714
"2403",12,"B4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","Control",87,9,"HMR1556 (after E4031)","HMR1556 (after E4031)",0,603900,FALSE,-72.498,2427439.583,0.016,13399290600.49,TRUE,NA,54.694,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,387.606288917097,603.9,2.427439583,0.942694570391345,0.935698791447165,0.985212981664509,1.2298801466124,1.42853367186165,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1.42130646173149,0.285714285714286
"2404",13,"D2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556_20251216_Plate_7864_001","HMR1556","1 µM",261,19,"HMR1556","HMR1556",1e+06,751300,FALSE,-44.109,1920262.903,0.032,9531869787.81,TRUE,NA,37.111,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,542.166953729892,751.3,1.920262903,1.30423775801496,1.17262369283596,0.808358094933277,0.707239913860461,1.13918982056173,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1.03350593968931,0.666666666666667
"2405",13,"D2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556_20251216_Plate_7864_001","HMR1556","Vehicle",261,19,"HMR1556","HMR1556",0,640700,FALSE,-42.679,2375510.204,0.048,8367235745.76,TRUE,NA,52.473,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,415.696409951407,640.7,2.375510204,1,1,1,1,1,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1,1
"2406",13,"D2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556_20251216_Plate_7864_001","HMR1556","10 µM",261,19,"HMR1556","HMR1556",1e+07,636287,TRUE,-17.478,1567853.333,0.036,4151720541.316,TRUE,NA,50.501,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,508.159832731012,636.287,1.567853333,1.22243016914775,0.993112221008272,0.660006987282131,0.962418767747222,0.496187829226616,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.409522247475339,0.75
"2407",13,"D2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556_20251216_Plate_7864_001","HMR1556","3 µM",261,19,"HMR1556","HMR1556",3e+06,703800,FALSE,-33.691,1859989.063,0.041,7193007969.046,TRUE,NA,59.55,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,516.052714985099,703.8,1.859989063,1.24141730029717,1.0984860309037,0.782985086684982,1.13486936138586,0.859663595912303,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.789404625225521,0.854166666666667
"2408",13,"D2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556_20251216_Plate_7864_001","HMR1556","300 nM",261,19,"HMR1556","HMR1556",3e+05,721200,FALSE,-46.691,1857001.563,0.02,9911816002.523,TRUE,NA,NA,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,529.236249887331,721.2,1.857001563,1.27313163457244,1.12564382706415,0.781727462114492,NA,1.18459863014445,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1.09400407694651,0.416666666666667
"2409",13,"D2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556_20251216_Plate_7864_001","HMR1556","Control",261,19,"HMR1556","HMR1556",0,644600,FALSE,-36.473,2365212.245,0.013,7478507919.6,TRUE,NA,52.92,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,419.136267716567,644.6,2.365212245,1.00827492776655,1.00608709224286,0.995664948530779,1.0085186667429,0.893784775143888,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.854588907893812,0.270833333333333
"2410",23,"B6",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","1 µM",133,11,"HMR1556 (after E4031)","HMR1556 (after E4031)",1e+06,1401046,TRUE,-57.037,2545419.565,0.033,10464325533.191,TRUE,NA,39.753,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,878.15808792167,1401.046,2.545419565,1.87254057971771,1.93594859748515,1.06887068877278,0.657161277524301,0.786696508102532,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.759784201412016,2.75
"2411",23,"B6",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","Vehicle",133,11,"HMR1556 (after E4031)","HMR1556 (after E4031)",0,723700,FALSE,-75.07,2381410.204,0.012,13301604145.2,TRUE,NA,60.492,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,468.966118776477,723.7,2.381410204,1,1,1,1,1,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1,1
"2412",23,"B6",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","10 µM",133,11,"HMR1556 (after E4031)","HMR1556 (after E4031)",1e+07,658100,FALSE,-34.786,1395776.471,0.013,7462941295.395,TRUE,NA,56.21,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,557.036885931258,658.1,1.395776471,1.18779771848882,0.909354704988255,0.586113416603131,0.92921378033459,0.561055735378208,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.463380844545091,1.08333333333333
"2413",23,"B6",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","E4031",133,11,"HMR1556 (after E4031)","HMR1556 (after E4031)",10,1285746,TRUE,-49.795,2956969.231,0.024,9529377252.6,TRUE,NA,64.762,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,747.707572707149,1285.746,2.956969231,1.59437439672167,1.77662843719773,1.2416883181374,1.07058784632679,0.716408122552554,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.663314240042627,2
"2414",23,"B6",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","3 µM",133,11,"HMR1556 (after E4031)","HMR1556 (after E4031)",3e+06,1230895,TRUE,-45.605,2260771.154,0.024,9115516372.528,TRUE,NA,70.523,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,818.639518990095,1230.895,2.260771154,1.74562614699311,1.7008359817604,0.949341339934899,1.16582357997752,0.685294515836078,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.607499666977488,2
"2415",23,"B6",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","300 nM",133,11,"HMR1556 (after E4031)","HMR1556 (after E4031)",3e+05,1525361,TRUE,-52.323,2910907.5,0.04,9492205944.878,TRUE,NA,50.09,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,894.04305880101,1525.361,2.9109075,1.90641290064525,2.1077255768965,1.22234611034698,0.828043377636712,0.71361362443667,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.696989476488611,3.33333333333333
"2416",23,"B6",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","Control",133,11,"HMR1556 (after E4031)","HMR1556 (after E4031)",0,705200,FALSE,-81.907,2446156.25,0.013,14603982320.327,TRUE,NA,60.176,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,450.889587749136,705.2,2.44615625,0.961454505339314,0.974436921376261,1.0271881114355,0.994776168749587,1.09791136173579,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1.09107499666978,1.08333333333333
"2417",24,"B5",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","1 µM",108,10,"HMR1556 (after E4031)","HMR1556 (after E4031)",1e+06,1135598,TRUE,-24.304,2049262.069,0.034,5671103398.983,TRUE,NA,38.609,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,793.278836706674,1135.598,2.049262069,1.76341739684438,1.70433438391115,0.934112899566383,0.934706822253426,0.736488363899661,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.624508569519747,1.30769230769231
"2418",24,"B5",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","Vehicle",108,10,"HMR1556 (after E4031)","HMR1556 (after E4031)",0,666300,FALSE,-38.917,2193805.556,0.026,7700194160.509,TRUE,NA,41.306,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,449.853130703054,666.3,2.193805556,1,1,1,1,1,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1,1
"2419",24,"B5",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","10 µM",108,10,"HMR1556 (after E4031)","HMR1556 (after E4031)",1e+07,574000,FALSE,-31.113,1356386.364,0.015,7151549106.067,TRUE,NA,51.016,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,492.856155310867,574,1.356386364,1.09559347634328,0.861473810595828,0.618280120720052,1.23507480753401,0.928749192162483,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.799470668345453,0.576923076923077
"2420",24,"B5",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","E4031",108,10,"HMR1556 (after E4031)","HMR1556 (after E4031)",10,841400,FALSE,-33.555,2373316.327,0.05,7053765047.28,TRUE,NA,44.506,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,546.166041915469,841.4,2.373316327,1.21409856826358,1.26279453699535,1.08182619945922,1.07747058538711,0.916050283959818,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.862219595549503,1.92307692307692
"2421",24,"B5",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","3 µM",108,10,"HMR1556 (after E4031)","HMR1556 (after E4031)",3e+06,1121641,TRUE,-24.498,2182537.037,0.017,5429093195.127,TRUE,NA,48.616,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,759.229483307271,1121.641,2.182537037,1.68772746367399,1.68338736304968,0.994863483242997,1.17697186849368,0.705059259800291,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.629493537528586,0.653846153846154
"2422",24,"B5",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","300 nM",108,10,"HMR1556 (after E4031)","HMR1556 (after E4031)",3e+05,1222978,TRUE,-26.931,2313007.843,0.029,6111211874.769,TRUE,NA,33.611,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,804.137086252406,1222.978,2.313007843,1.78755471812691,1.83547651208165,1.05433584880574,0.813707451701932,0.793643867593728,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.692011203330164,1.11538461538462
"2423",24,"B5",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_HMR1556__after_E4031__20251216_Plate_7864_001","HMR1556 (after E4031)","Control",108,10,"HMR1556 (after E4031)","HMR1556 (after E4031)",0,644800,FALSE,-38.677,2254651.923,0.016,7630519824.453,TRUE,NA,43.159,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,429.42297530236,644.8,2.254651923,0.954584832234545,0.967732252739006,1.02773553327622,1.04486031085072,0.990951613088754,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.993833029267415,0.615384615384615
"2424",24,"C1",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","1 µM",271,12,"TTX","Tetrodotoxin",1e+06,752500,FALSE,-31.051,2273953.846,0.057,6970968950.943,TRUE,NA,21.821,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,499.017391205214,752.5,2.273953846,1.12610381394013,1.0734664764622,0.908699133384739,0.625745583849507,0.873262760055163,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.785147162941236,0.441860465116279
"2425",24,"C1",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","Vehicle",271,12,"TTX","Tetrodotoxin",0,701000,FALSE,-39.548,2502427.66,0.129,7982670588.75,TRUE,NA,34.872,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,2,443.136223346227,701,2.50242766,1,1,1,1,1,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1,1
"2426",24,"C1",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","10 µM",271,12,"TTX","Tetrodotoxin",1e+07,791900,FALSE,-26.271,2433239.583,0.008,6128747240.571,TRUE,NA,23.382,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,507.665799260233,791.9,2.433239583,1.14562017843346,1.12967189728959,0.972351617548857,0.670509291121817,0.767756501089781,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.66428137958936,0.062015503875969
"2427",24,"C1",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","100 nM",271,12,"TTX","Tetrodotoxin",1e+05,744700,FALSE,-41.367,2512474.468,0.035,8587375520.25,TRUE,NA,26.46,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,469.818944982425,744.7,2.512474468,1.06021336155891,1.0623395149786,1.00401482454841,0.758774948382657,1.07575220908554,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1.04599474056842,0.271317829457364
"2428",24,"C1",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","30 µM",271,12,"TTX","Tetrodotoxin",3e+07,761300,FALSE,-0.392,4594100,0.572,298651360.889,TRUE,NA,33.126,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,2,355.185810547002,761.3,4.5941,0.801527367509948,1.08601997146933,1.83585726510072,0.94993117687543,0.037412462103834,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.00991200566400324,4.43410852713178
"2429",24,"C1",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","300 nM",271,12,"TTX","Tetrodotoxin",3e+05,784900,FALSE,-36.405,2512617.391,0.032,7499907911.489,TRUE,NA,31.689,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,495.166378162013,784.9,2.512617391,1.11741345454202,1.11968616262482,1.00407193828732,0.908723331039229,0.939523662927873,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.920526954586831,0.248062015503876
"2430",24,"C1",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","Control",271,12,"TTX","Tetrodotoxin",0,671300,FALSE,-39.359,2649571.111,0.013,7704863957.217,TRUE,NA,38.902,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,412.409686484463,671.3,2.649571111,0.930661193459336,0.957631954350927,1.05880028156338,1.11556549667355,0.965198785488592,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.995220997269141,0.10077519379845
"2431",24,"C2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","1 µM",247,13,"TTX","Tetrodotoxin",1e+06,547900,FALSE,-24.58,2167278.182,0.034,4685032989.214,TRUE,NA,31.254,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,372.172235364939,547.9,2.167278182,1.05500522684423,1.07811885084612,1.04429706371687,0.70025990320846,0.756499757992105,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.673000574980149,0.232876712328767
"2432",24,"C2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","Vehicle",247,13,"TTX","Tetrodotoxin",0,508200,FALSE,-36.523,2075346.429,0.146,6193039640.421,TRUE,NA,44.632,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,2,352.768143602656,508.2,2.075346429,1,1,1,1,1,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1,1
"2433",24,"C2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","10 µM",247,13,"TTX","Tetrodotoxin",1e+07,564000,FALSE,-12.337,2489112.5,0.026,2987624955.429,TRUE,NA,33.209,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,357.48419125069,564,2.4891125,1.01336868913352,1.10979929161747,1.19937204951338,0.744062556013623,0.482416572296621,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.337787147824658,0.178082191780822
"2434",24,"C2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","100 nM",247,13,"TTX","Tetrodotoxin",1e+05,522100,FALSE,-33.318,2115296.364,0.05,5758241326.071,TRUE,NA,38.982,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,358.97820511681,522.1,2.115296364,1.01760380472776,1.02735143644235,1.01924976690241,0.873409213120631,0.929792421880826,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.91224707718424,0.342465753424658
"2435",24,"C2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","30 µM",247,13,"TTX","Tetrodotoxin",3e+07,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,0,NA,NA,NA,NA,NA,NA,NA,NA,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,NA,NA
"2436",24,"C2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","300 nM",247,13,"TTX","Tetrodotoxin",3e+05,565465,TRUE,-33.644,1986063.333,0.033,5775033514.23,TRUE,NA,37.996,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,401.244583018877,565.465,1.986063333,1.13741728184737,1.11268201495474,0.956979184413553,0.851317440401506,0.93250388331721,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.921172959504969,0.226027397260274
"2437",24,"C2",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_TTX_20251216_Plate_7864_001","Tetrodotoxin","Control",247,13,"TTX","Tetrodotoxin",0,470100,FALSE,-34.412,1628331.507,0.501,5917179045.405,TRUE,NA,39.768,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,2,368.399335419633,470.1,1.628331507,1.04431010027533,0.925029515938607,0.784607082579754,0.891019896038717,0.955456349218968,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.942200804972209,3.43150684931507
"2438",24,"C4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_SALB_20251216_Plate_7864_001","Salbutamol","Vehicle",199,15,"SALB","SALB",0,691700,FALSE,-56.067,2812064.286,0.023,11903884939.256,TRUE,NA,45.688,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,412.48214422421,691.7,2.812064286,1,1,1,1,1,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1,1
"2439",24,"C4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_SALB_20251216_Plate_7864_001","Salbutamol","10 nM",199,15,"SALB","SALB",10000,711700,FALSE,-43.444,2311239.216,0.04,10782807191.308,TRUE,NA,47.88,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,468.13866997216,711.7,2.311239216,1.13493075161503,1.02891426919185,0.821901272850204,1.04797758711259,0.905822531579504,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.774858651256532,1.73913043478261
"2440",24,"C4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_SALB_20251216_Plate_7864_001","Salbutamol","100 nM",199,15,"SALB","SALB",1e+05,620700,FALSE,-38.544,1692464.286,0.028,9433971690.254,TRUE,NA,56.679,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,477.113811658756,620.7,1.692464286,1.15668961272519,0.897354344368946,0.601858319678542,1.24056645070916,0.792512002459226,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.687463213655091,1.21739130434783
"2441",24,"C4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_SALB_20251216_Plate_7864_001","Salbutamol","3 nM",199,15,"SALB","SALB",3000,719600,FALSE,-53.973,2542910.87,0.022,11942948592.766,TRUE,NA,50.13,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,451.258697518593,719.6,2.54291087,1.09400783485383,1.04033540552263,0.904286179608342,1.09722465417615,1.0032815886334,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.962651827278078,0.956521739130435
"2442",24,"C4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_SALB_20251216_Plate_7864_001","Salbutamol","30 nM",199,15,"SALB","SALB",30000,674300,FALSE,-45.253,1939154.098,0.022,10687533636,TRUE,NA,47.38,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,484.224766603018,674.3,1.939154098,1.17392903761626,0.974844585803094,0.689583843319007,1.0370337944318,0.897818963349958,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.807123619954697,0.956521739130435
"2443",24,"C4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_SALB_20251216_Plate_7864_001","Salbutamol","300 nM",199,15,"SALB","SALB",3e+05,607200,FALSE,-39.952,1591929.333,0.017,9188267952.474,TRUE,NA,46.323,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,481.249033492391,607.2,1.591929333,1.16671482688667,0.87783721266445,0.566107020001462,1.01389861670461,0.771871367991253,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.712576025112811,0.739130434782609
"2444",24,"C4",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_SALB_20251216_Plate_7864_001","Salbutamol","Control",199,15,"SALB","SALB",0,645700,FALSE,-52.911,2383163.265,0.029,10937823944.88,TRUE,NA,50.246,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,418.267276462042,645.7,2.383163265,1.01402517010455,0.933497180858754,0.847478230446116,1.09976361407809,0.918844898173522,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.943710203863235,1.26086956521739
"2445",24,"C5",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_SALB_20251216_Plate_7864_001","Salbutamol","Vehicle",175,16,"SALB","SALB",0,551400,FALSE,-2.976,2105116.071,0.047,735079401.053,TRUE,NA,38.933,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,380.039500299141,551.4,2.105116071,1,1,1,1,1,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,1,1
"2446",24,"C5",7864,20251216,"SCVI507c1","2025_DIFF7_CA","20251216_SALB_20251216_Plate_7864_001","Salbutamol","10 nM",175,16,"SALB","SALB",10000,572100,FALSE,-2.918,1892030.159,0.018,736669118.813,TRUE,NA,36.43,"Stanford_Expanded","D11+9","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251201,3,415.918195664046,572.1,1.892030159,1.09440780586403,1.03754080522307,0.898777119734411,0.935710066010839,1.00216264767823,"KCNH2-p.R823W","LQT2","High Risk",NA,NA,0.980510752688172,0.382978723404255
