,21728047
Time,Voltage
3292.804688,-84.55200195
3293,-84.54589844
3293.203125,-84.50317383
3293.40625,-84.50927734
3293.601563,-84.50012207
3293.804688,-84.5916748
3294,-84.64050293
3294.203125,-84.64355469
3294.40625,-84.61914063
3294.601563,-84.57946777
3294.804688,-84.55810547
3295,-84.57946777
3295.203125,-84.58862305
3295.40625,-84.57946777
3295.601563,-84.55810547
3295.804688,-84.56115723
3296,-84.59777832
3296.203125,-84.60083008
3296.40625,-84.61608887
3296.601563,-84.65270996
3296.804688,-84.68322754
3297,-84.67712402
3297.203125,-84.64660645
3297.40625,-84.62524414
3297.601563,-84.60388184
3297.804688,-84.59777832
3298,-84.63439941
3298.203125,-84.64660645
3298.40625,-84.6282959
3298.601563,-84.57946777
3298.804688,-84.60388184
3299,-84.66796875
3299.203125,-84.65881348
3299.40625,-84.66186523
3299.601563,-84.70153809
3299.804688,-84.62524414
3300,-84.64660645
3300.203125,-84.68017578
3300.40625,-84.72900391
3300.601563,-84.64660645
3300.804688,-84.62219238
3301,-84.63745117
3301.203125,-84.64050293
3301.40625,-84.60083008
3301.601563,-84.58862305
3301.804688,-84.59472656
3302,-84.62219238
3302.203125,-84.63134766
3302.40625,-84.59777832
3302.601563,-84.57641602
3302.804688,-84.56420898
3303,-84.68322754
3303.203125,-84.65576172
3303.40625,-84.72900391
3303.601563,-84.65881348
3303.804688,-84.60693359
3304,-84.65270996
3304.203125,-84.65270996
3304.40625,-84.58557129
3304.601563,-84.55200195
3304.804688,-84.57641602
3305,-84.61303711
3305.203125,-84.65881348
3305.40625,-84.63439941
3305.601563,-84.6282959
3305.804688,-84.60693359
3306,-84.60693359
3306.203125,-84.63745117
3306.40625,-84.65576172
3306.601563,-84.5703125
3306.804688,-84.53979492
3307,-84.58862305
3307.203125,-84.57336426
3307.40625,-84.57641602
3307.601563,-84.58862305
3307.804688,-84.5703125
3308,-84.55810547
3308.203125,-84.64050293
3308.40625,-84.58862305
3308.601563,-84.53369141
3308.804688,-84.52148438
3309,-84.48181152
3309.203125,-84.50927734
3309.40625,-84.5123291
3309.601563,-84.47570801
3309.804688,-84.50927734
3310,-84.41772461
3310.203125,-84.42993164
3310.40625,-84.42382813
3310.601563,-84.45129395
3310.804688,-84.52453613
3311,-84.51538086
3311.203125,-84.48791504
3311.40625,-84.48486328
3311.601563,-84.4909668
3311.804688,-84.40551758
3312,-84.45739746
3312.203125,-84.5123291
3312.40625,-84.50927734
3312.601563,-84.4543457
3312.804688,-84.40856934
3313,-84.44824219
3313.203125,-84.42687988
3313.40625,-84.46960449
3313.601563,-84.4329834
3313.804688,-84.52148438
3314,-84.50012207
3314.203125,-84.48181152
3314.40625,-84.50317383
3314.601563,-84.43603516
3314.804688,-84.39941406
3315,-84.42687988
3315.203125,-84.51843262
3315.40625,-84.54284668
3315.601563,-84.48486328
3315.804688,-84.40551758
3316,-84.43603516
3316.203125,-84.4909668
3316.40625,-84.51538086
3316.601563,-84.52453613
3316.804688,-84.50622559
3317,-84.49401855
3317.203125,-84.50927734
3317.40625,-84.50012207
3317.601563,-84.50012207
3317.804688,-84.44824219
3318,-84.52453613
3318.203125,-84.4909668
3318.40625,-84.53674316
3318.601563,-84.55200195
3318.804688,-84.50927734
3319,-84.49401855
3319.203125,-84.53979492
3319.40625,-84.52758789
3319.601563,-84.53979492
3319.804688,-84.53674316
3320,-84.50622559
3320.203125,-84.53979492
3320.40625,-84.59777832
3320.601563,-84.52453613
3320.804688,-84.52453613
3321,-84.47570801
3321.203125,-84.58862305
3321.40625,-84.60083008
3321.601563,-84.6282959
3321.804688,-84.61914063
3322,-84.5489502
3322.203125,-84.58557129
3322.40625,-84.58251953
3322.601563,-84.5916748
3322.804688,-84.59777832
3323,-84.5916748
3323.203125,-84.58251953
3323.40625,-84.60693359
3323.601563,-84.64050293
3323.804688,-84.58251953
3324,-84.55200195
3324.203125,-84.57641602
3324.40625,-84.64050293
3324.601563,-84.60998535
3324.804688,-84.58862305
3325,-84.56115723
3325.203125,-84.52453613
3325.40625,-84.5703125
3325.601563,-84.5916748
3325.804688,-84.61608887
3326,-84.51843262
3326.203125,-84.55505371
3326.40625,-84.54284668
3326.601563,-84.50012207
3326.804688,-84.50012207
3327,-84.50622559
3327.203125,-84.56420898
3327.40625,-84.56420898
3327.601563,-84.52758789
3327.804688,-84.47875977
3328,-84.46044922
3328.203125,-84.45129395
3328.40625,-84.44519043
3328.601563,-84.52148438
3328.804688,-84.43908691
3329,-84.41772461
3329.203125,-84.36279297
3329.40625,-84.41467285
3329.601563,-84.38415527
3329.804688,-84.42382813
3330,-84.3963623
3330.203125,-84.37194824
3330.40625,-84.41772461
3330.601563,-84.44213867
3330.804688,-84.41772461
3331,-84.40856934
3331.203125,-84.37805176
3331.40625,-84.37805176
3331.601563,-84.36279297
3331.804688,-84.40246582
3332,-84.42077637
3332.203125,-84.39941406
3332.40625,-84.37194824
3332.601563,-84.36889648
3332.804688,-84.29870605
3333,-84.27734375
3333.203125,-84.29260254
3333.40625,-84.28344727
3333.601563,-84.36584473
3333.804688,-84.45129395
3334,-84.3536377
3334.203125,-84.30480957
3334.40625,-84.30480957
3334.601563,-84.34143066
3334.804688,-84.37805176
3335,-84.35668945
3335.203125,-84.34448242
3335.40625,-84.35668945
3335.601563,-84.32922363
3335.804688,-84.3963623
3336,-84.39331055
3336.203125,-84.38110352
3336.40625,-84.32922363
3336.601563,-84.35668945
3336.804688,-84.32312012
3337,-84.36279297
3337.203125,-84.35668945
3337.40625,-84.28039551
3337.601563,-84.31396484
3337.804688,-84.375
3338,-84.32006836
3338.203125,-84.32006836
3338.40625,-84.37194824
3338.601563,-84.42077637
3338.804688,-84.3536377
3339,-84.39331055
3339.203125,-84.38415527
3339.40625,-84.31396484
3339.601563,-84.36279297
3339.804688,-84.36584473
3340,-84.36889648
3340.203125,-84.33227539
3340.40625,-84.35668945
3340.601563,-84.3170166
3340.804688,-84.33532715
3341,-84.34448242
3341.203125,-84.30786133
3341.40625,-84.28955078
3341.601563,-84.3536377
3341.804688,-84.37805176
3342,-84.34753418
3342.203125,-84.31396484
3342.40625,-84.33532715
3342.601563,-84.33837891
3342.804688,-84.33837891
3343,-84.38415527
3343.203125,-84.40856934
3343.40625,-84.36889648
3343.601563,-84.34753418
3343.804688,-84.36584473
3344,-84.37194824
3344.203125,-84.35668945
3344.40625,-84.26818848
3344.601563,-84.28955078
3344.804688,-84.32922363
3345,-84.26208496
3345.203125,-84.27734375
3345.40625,-84.22546387
3345.601563,-84.31396484
3345.804688,-84.33227539
3346,-84.3536377
3346.203125,-84.32006836
3346.40625,-84.26208496
3346.601563,-84.2376709
3346.804688,-84.2590332
3347,-84.26208496
3347.203125,-84.26818848
3347.40625,-84.26818848
3347.601563,-84.23461914
3347.804688,-84.23156738
3348,-84.24072266
3348.203125,-84.29870605
3348.40625,-84.1796875
3348.601563,-84.14916992
3348.804688,-84.20715332
3349,-84.26513672
3349.203125,-84.26208496
3349.40625,-84.24682617
3349.601563,-84.22546387
3349.804688,-84.16748047
3350,-84.24682617
3350.203125,-84.22241211
3350.40625,-84.1796875
3350.601563,-84.21936035
3350.804688,-84.21936035
3351,-84.25598145
3351.203125,-84.20410156
3351.40625,-84.11560059
3351.601563,-84.14916992
3351.804688,-84.19494629
3352,-84.15222168
3352.203125,-84.10644531
3352.40625,-84.1583252
3352.601563,-84.2010498
3352.804688,-84.19799805
3353,-84.20715332
3353.203125,-84.18273926
3353.40625,-84.16442871
3353.601563,-84.16137695
3353.804688,-84.24072266
3354,-84.22546387
3354.203125,-84.18884277
3354.40625,-84.16442871
3354.601563,-84.10644531
3354.804688,-84.18273926
3355,-84.12475586
3355.203125,-84.1217041
3355.40625,-84.14001465
3355.601563,-84.08203125
3355.804688,-84.07897949
3356,-84.14001465
3356.203125,-84.12475586
3356.40625,-84.1583252
3356.601563,-84.14916992
3356.804688,-84.10339355
3357,-84.10949707
3357.203125,-84.11254883
3357.40625,-84.14001465
3357.601563,-84.12780762
3357.804688,-84.19494629
3358,-84.18273926
3358.203125,-84.21630859
3358.40625,-84.27124023
3358.601563,-84.24377441
3358.804688,-84.24682617
3359,-84.17053223
3359.203125,-84.21020508
3359.40625,-84.2010498
3359.601563,-84.24377441
3359.804688,-84.14611816
3360,-84.19189453
3360.203125,-84.17358398
3360.40625,-84.2376709
3360.601563,-84.15527344
3360.804688,-84.13391113
3361,-84.10339355
3361.203125,-84.14916992
3361.40625,-84.19189453
3361.601563,-84.21936035
3361.804688,-84.20410156
3362,-84.21630859
3362.203125,-84.18273926
3362.40625,-84.20410156
3362.601563,-84.20715332
3362.804688,-84.17663574
3363,-84.1583252
3363.203125,-84.19189453
3363.40625,-84.19494629
3363.601563,-84.15222168
3363.804688,-84.18273926
3364,-84.13391113
3364.203125,-84.1003418
3364.40625,-84.2376709
3364.601563,-84.16137695
3364.804688,-84.13391113
3365,-84.13085938
3365.203125,-84.13696289
3365.40625,-84.19799805
3365.601563,-84.20715332
3365.804688,-84.13391113
3366,-84.09729004
3366.203125,-84.0423584
3366.40625,-84.07592773
3366.601563,-84.05456543
3366.804688,-84.0057373
3367,-84.05151367
3367.203125,-84.0637207
3367.40625,-84.14001465
3367.601563,-84.12780762
3367.804688,-84.01794434
3368,-84.08813477
3368.203125,-84.04541016
3368.40625,-84.08203125
3368.601563,-84.07592773
3368.804688,-84.03930664
3369,-84.05456543
3369.203125,-84.08508301
3369.40625,-84.10339355
3369.601563,-83.99658203
3369.804688,-83.984375
3370,-83.984375
3370.203125,-83.99047852
3370.40625,-84.00268555
3370.601563,-83.99658203
3370.804688,-83.93249512
3371,-84.02099609
3371.203125,-83.94470215
3371.40625,-84.05151367
3371.601563,-84.01184082
3371.804688,-84.00268555
3372,-83.94775391
3372.203125,-84.03320313
3372.40625,-83.99658203
3372.601563,-84.02404785
3372.804688,-83.97216797
3373,-83.99047852
3373.203125,-83.94165039
3373.40625,-83.94775391
3373.601563,-83.99047852
3373.804688,-84.07592773
3374,-84.04541016
3374.203125,-83.98132324
3374.40625,-83.99658203
3374.601563,-83.984375
3374.804688,-83.98132324
3375,-83.99047852
3375.203125,-83.984375
3375.40625,-84.01794434
3375.601563,-84.01184082
3375.804688,-83.96606445
3376,-83.97521973
3376.203125,-84.03320313
3376.40625,-83.99658203
3376.601563,-84.03320313
3376.804688,-83.99963379
3377,-83.95996094
3377.203125,-83.96606445
3377.40625,-83.9630127
3377.601563,-83.93859863
3377.804688,-83.99353027
3378,-83.94165039
3378.203125,-83.98742676
3378.40625,-84.02404785
3378.601563,-83.98132324
3378.804688,-84.02099609
3379,-84.11560059
3379.203125,-84.06066895
3379.40625,-84.0637207
3379.601563,-84.04541016
3379.804688,-84.00878906
3380,-84.03015137
3380.203125,-84.0057373
3380.40625,-83.98742676
3380.601563,-84.00878906
3380.804688,-84.00878906
3381,-83.95690918
3381.203125,-83.96606445
3381.40625,-83.98742676
3381.601563,-83.984375
3381.804688,-83.97827148
3382,-83.95690918
3382.203125,-84.0057373
3382.40625,-83.93249512
3382.601563,-83.95690918
3382.804688,-84.03625488
3383,-84.04541016
3383.203125,-84.03320313
3383.40625,-83.95080566
3383.601563,-83.98132324
3383.804688,-83.98742676
3384,-84.03930664
3384.203125,-84.01489258
3384.40625,-83.98132324
3384.601563,-83.94775391
3384.804688,-83.96606445
3385,-84.00878906
3385.203125,-83.94165039
3385.40625,-83.93859863
3385.601563,-83.99047852
3385.804688,-83.97216797
3386,-83.87145996
3386.203125,-83.92333984
3386.40625,-83.88977051
3386.601563,-83.89282227
3386.804688,-83.81347656
3387,-83.86535645
3387.203125,-83.88061523
3387.40625,-83.9263916
3387.601563,-83.85314941
3387.804688,-83.8470459
3388,-83.90808105
3388.203125,-83.85925293
3388.40625,-83.85620117
3388.601563,-83.78295898
3388.804688,-83.82568359
3389,-83.76159668
3389.203125,-83.78601074
3389.40625,-83.74633789
3389.601563,-83.72497559
3389.804688,-83.81958008
3390,-83.83483887
3390.203125,-83.80126953
3390.40625,-83.76464844
3390.601563,-83.79211426
3390.804688,-83.81958008
3391,-83.83483887
3391.203125,-83.72802734
3391.40625,-83.74938965
3391.601563,-83.74328613
3391.804688,-83.73413086
3392,-83.80126953
3392.203125,-83.77380371
3392.40625,-83.80737305
3392.601563,-83.79516602
3392.804688,-83.77685547
3393,-83.78295898
3393.203125,-83.69140625
3393.40625,-83.71276855
3393.601563,-83.77380371
3393.804688,-83.83789063
3394,-83.75244141
3394.203125,-83.71887207
3394.40625,-83.74023438
3394.601563,-83.7677002
3394.804688,-83.78601074
3395,-75.87890625
3395.203125,-53.89099121
3395.40625,-43.5333252
3395.601563,-38.12561035
3395.804688,-34.21630859
3396,-30.80444336
3396.203125,-27.53295898
3396.40625,-24.37438965
3396.601563,-21.44165039
3396.804688,-18.39904785
3397,-23.25439453
3397.203125,-41.81518555
3397.40625,-49.02648926
3397.601563,-51.14746094
3397.804688,-51.78833008
3398,-51.98059082
3398.203125,-51.90734863
3398.40625,-51.79443359
3398.601563,-51.62353516
3398.804688,-51.40380859
3399,-51.14440918
3399.203125,-50.96740723
3399.40625,-50.53710938
3399.601563,-50.27160645
3399.804688,-49.88708496
3400,-49.44763184
3400.203125,-48.98681641
3400.40625,-48.40698242
3400.601563,-47.68066406
3400.804688,-46.71936035
3401,-45.60241699
3401.203125,-43.99719238
3401.40625,-41.43981934
3401.601563,-34.3536377
3401.804688,-0.9185791016
3402,32.41577148
3402.203125,44.52514648
3402.40625,48.08654785
3402.601563,48.93493652
3402.804688,48.80065918
3403,48.3795166
3403.203125,47.8515625
3403.40625,47.36022949
3403.601563,47.07336426
3403.804688,46.74987793
3404,46.35314941
3404.203125,46.13952637
3404.40625,45.96862793
3404.601563,45.85571289
3404.804688,45.74890137
3405,45.55358887
3405.203125,45.43151855
3405.40625,45.36132813
3405.601563,45.24536133
3405.804688,45.22705078
3406,45.19958496
3406.203125,45.1171875
3406.40625,45.06835938
3406.601563,45.09277344
3406.804688,45.0592041
3407,45.03173828
3407.203125,44.98901367
3407.40625,44.99816895
3407.601563,44.99511719
3407.804688,45.01647949
3408,45.05310059
3408.203125,45.04699707
3408.40625,45.12634277
3408.601563,45.1965332
3408.804688,45.26062012
3409,45.26977539
3409.203125,45.33691406
3409.40625,45.35827637
3409.601563,45.41625977
3409.804688,45.40405273
3410,45.44677734
3410.203125,45.48034668
3410.40625,45.5291748
3410.601563,45.55969238
3410.804688,45.67565918
3411,45.69702148
3411.203125,45.73364258
3411.40625,45.68481445
3411.601563,45.76721191
3411.804688,45.84350586
3412,45.90454102
3412.203125,45.92285156
3412.40625,45.88012695
3412.601563,45.92895508
3412.804688,46.00219727
3413,46.00524902
3413.203125,46.06628418
3413.40625,46.01135254
3413.601563,45.95947266
3413.804688,45.95947266
3414,46.03271484
3414.203125,46.02661133
3414.40625,46.05712891
3414.601563,46.10900879
3414.804688,46.1730957
3415,46.18530273
3415.203125,46.16088867
3415.40625,46.19140625
3415.601563,46.19750977
3415.804688,46.2310791
3416,46.20666504
3416.203125,46.18225098
3416.40625,46.1517334
3416.601563,46.16088867
3416.804688,46.19750977
3417,46.25549316
3417.203125,46.29211426
3417.40625,46.32873535
3417.601563,46.26159668
3417.804688,46.31347656
3418,46.30126953
3418.203125,46.3470459
3418.40625,46.32568359
3418.601563,46.31958008
3418.804688,46.3104248
3419,46.33483887
3419.203125,46.27685547
3419.40625,46.29211426
3419.601563,46.27380371
3419.804688,46.30126953
3420,46.29821777
3420.203125,46.28601074
3420.40625,46.28601074
3420.601563,46.27990723
3420.804688,46.27685547
3421,46.3104248
3421.203125,46.2677002
3421.40625,46.24023438
3421.601563,46.22802734
3421.804688,46.22802734
3422,46.27075195
3422.203125,46.31652832
3422.40625,46.24023438
3422.601563,46.27075195
3422.804688,46.23413086
3423,46.2677002
3423.203125,46.27075195
3423.40625,46.24633789
3423.601563,46.26464844
3423.804688,46.27685547
3424,46.2890625
3424.203125,46.27990723
3424.40625,46.2677002
3424.601563,46.2097168
3424.804688,46.28601074
3425,46.3104248
3425.203125,46.3104248
3425.40625,46.2890625
3425.601563,46.21276855
3425.804688,46.21582031
3426,46.27075195
3426.203125,46.24023438
3426.40625,46.26464844
3426.601563,46.28601074
3426.804688,46.20361328
3427,46.15478516
3427.203125,46.16699219
3427.40625,46.13342285
3427.601563,46.08154297
3427.804688,46.10290527
3428,46.06933594
3428.203125,46.16088867
3428.40625,46.14868164
3428.601563,46.0357666
3428.804688,46.01745605
3429,46.05407715
3429.203125,46.08154297
3429.40625,46.02966309
3429.601563,46.0723877
3429.804688,46.08764648
3430,46.05102539
3430.203125,46.08154297
3430.40625,45.99609375
3430.601563,45.96252441
3430.804688,45.97167969
3431,45.92285156
3431.203125,46.04492188
3431.40625,46.00524902
3431.601563,45.9564209
3431.804688,45.86486816
3432,45.87097168
3432.203125,45.87402344
3432.40625,45.88317871
3432.601563,45.87097168
3432.804688,45.84655762
3433,45.8404541
3433.203125,45.8770752
3433.40625,45.84960938
3433.601563,45.73669434
3433.804688,45.67871094
3434,45.6817627
3434.203125,45.73364258
3434.40625,45.73059082
3434.601563,45.74890137
3434.804688,45.70617676
3435,45.67871094
3435.203125,45.66345215
3435.40625,45.69091797
3435.601563,45.72753906
3435.804688,45.69702148
3436,45.62988281
3436.203125,45.61157227
3436.40625,45.59936523
3436.601563,45.5078125
3436.804688,45.48950195
3437,45.53527832
3437.203125,45.55664063
3437.40625,45.55969238
3437.601563,45.51391602
3437.804688,45.41320801
3438,45.46813965
3438.203125,45.37963867
3438.40625,45.37353516
3438.601563,45.39489746
3438.804688,45.37658691
3439,45.27282715
3439.203125,45.30944824
3439.40625,45.30029297
3439.601563,45.28503418
3439.804688,45.24841309
3440,45.19348145
3440.203125,45.18432617
3440.40625,45.17211914
3440.601563,45.18737793
3440.804688,45.10498047
3441,45.0958252
3441.203125,45.06835938
3441.40625,45.06530762
3441.601563,44.99511719
3441.804688,44.93713379
3442,44.86694336
3442.203125,44.92797852
3442.40625,44.89746094
3442.601563,44.87915039
3442.804688,44.88525391
3443,44.90661621
3443.203125,44.8425293
3443.40625,44.79064941
3443.601563,44.79675293
3443.804688,44.73571777
3444,44.6472168
3444.203125,44.68994141
3444.40625,44.70214844
3444.601563,44.64416504
3444.804688,44.65026855
3445,44.68688965
3445.203125,44.62890625
3445.40625,44.61669922
3445.601563,44.60754395
3445.804688,44.53430176
3446,44.49768066
3446.203125,44.53125
3446.40625,44.56176758
3446.601563,44.50073242
3446.804688,44.50683594
3447,44.47631836
3447.203125,44.41223145
3447.40625,44.43359375
3447.601563,44.4152832
3447.804688,44.37255859
3448,44.32678223
3448.203125,44.34204102
3448.40625,44.33898926
3448.601563,44.26574707
3448.804688,44.26879883
3449,44.22607422
3449.203125,44.19555664
3449.40625,44.17724609
3449.601563,44.16503906
3449.804688,44.2199707
3450,44.20166016
3450.203125,44.16503906
3450.40625,44.1619873
3450.601563,44.12841797
3450.804688,44.08874512
3451,44.13757324
3451.203125,44.18029785
3451.40625,44.20166016
3451.601563,44.14672852
3451.804688,44.1192627
3452,44.02160645
3452.203125,44.00024414
3452.40625,43.97888184
3452.601563,43.94836426
3452.804688,43.95141602
3453,43.90869141
3453.203125,43.91174316
3453.40625,43.90563965
3453.601563,43.86291504
3453.804688,43.7713623
3454,43.79882813
3454.203125,43.77441406
3454.40625,43.82019043
3454.601563,43.78356934
3454.804688,43.81103516
3455,43.71948242
3455.203125,43.65234375
3455.40625,43.6706543
3455.601563,43.70727539
3455.804688,43.59436035
3456,43.64624023
3456.203125,43.61877441
3456.40625,43.56384277
3456.601563,43.51196289
3456.804688,43.52416992
3457,43.50891113
3457.203125,43.4967041
3457.40625,43.49365234
3457.601563,43.4753418
3457.804688,43.42041016
3458,43.34106445
3458.203125,43.29528809
3458.40625,43.20068359
3458.601563,43.31970215
3458.804688,43.26171875
3459,43.23730469
3459.203125,43.19152832
3459.40625,43.1427002
3459.601563,43.17016602
3459.804688,43.1640625
3460,43.0847168
3460.203125,43.06030273
3460.40625,43.07861328
3460.601563,43.0847168
3460.804688,43.12744141
3461,43.06030273
3461.203125,42.95959473
3461.40625,43.00842285
3461.601563,43.0267334
3461.804688,43.0480957
3462,43.01147461
3462.203125,43.01147461
3462.40625,42.96569824
3462.601563,42.94128418
3462.804688,42.92297363
3463,42.99316406
3463.203125,42.8894043
3463.40625,42.87719727
3463.601563,42.89550781
3463.804688,42.92297363
3464,42.85583496
3464.203125,42.79174805
3464.40625,42.87414551
3464.601563,42.8314209
3464.804688,42.82226563
3465,42.80090332
3465.203125,42.79785156
3465.40625,42.7734375
3465.601563,42.75817871
3465.804688,42.82531738
3466,42.76733398
3466.203125,42.72155762
3466.40625,42.73071289
3466.601563,42.70935059
3466.804688,42.70629883
3467,42.71850586
3467.203125,42.67272949
3467.40625,42.5994873
3467.601563,42.64221191
3467.804688,42.63305664
3468,42.57202148
3468.203125,42.52929688
3468.40625,42.54455566
3468.601563,42.56286621
3468.804688,42.51403809
3469,42.43164063
3469.203125,42.40112305
3469.40625,42.31262207
3469.601563,42.35534668
3469.804688,42.30957031
3470,42.32788086
3470.203125,42.29125977
3470.40625,42.23022461
3470.601563,42.1661377
3470.804688,42.16918945
3471,42.14477539
3471.203125,42.09899902
3471.40625,42.10510254
3471.601563,42.10510254
3471.804688,42.00744629
3472,41.98913574
3472.203125,42.00134277
3472.40625,41.94030762
3472.601563,41.92504883
3472.804688,41.9128418
3473,41.8548584
3473.203125,41.91589355
3473.40625,41.84570313
3473.601563,41.75109863
3473.804688,41.69616699
3474,41.69616699
3474.203125,41.62597656
3474.40625,41.57104492
3474.601563,41.58325195
3474.804688,41.62597656
3475,41.64123535
3475.203125,41.57409668
3475.40625,41.54052734
3475.601563,41.51916504
3475.804688,41.55578613
3476,41.53442383
3476.203125,41.45202637
3476.40625,41.40625
3476.601563,41.43066406
3476.804688,41.48254395
3477,41.4855957
3477.203125,41.41845703
3477.40625,41.40625
3477.601563,41.35437012
3477.804688,41.33300781
3478,41.36352539
3478.203125,41.29943848
3478.40625,41.24450684
3478.601563,41.16821289
3478.804688,41.2322998
3479,41.2902832
3479.203125,41.20178223
3479.40625,41.17126465
3479.601563,41.11938477
3479.804688,41.13769531
3480,41.07971191
3480.203125,41.10412598
3480.40625,41.05529785
3480.601563,41.05224609
3480.804688,41.08886719
3481,41.12854004
3481.203125,41.06140137
3481.40625,41.03088379
3481.601563,40.95458984
3481.804688,40.95458984
3482,40.99121094
3482.203125,40.93322754
3482.40625,40.91491699
3482.601563,40.90270996
3482.804688,40.80505371
3483,40.88134766
3483.203125,40.78063965
3483.40625,40.77453613
3483.601563,40.73791504
3483.804688,40.67687988
3484,40.69824219
3484.203125,40.71655273
3484.40625,40.67077637
3484.601563,40.61279297
3484.804688,40.65856934
3485,40.64941406
3485.203125,40.7043457
3485.40625,40.65551758
3485.601563,40.53039551
3485.804688,40.50598145
3486,40.51513672
3486.203125,40.53649902
3486.40625,40.55480957
3486.601563,40.52429199
3486.804688,40.47851563
3487,40.52429199
3487.203125,40.49987793
3487.40625,40.40527344
3487.601563,40.41442871
3487.804688,40.38085938
3488,40.41137695
3488.203125,40.39611816
3488.40625,40.34423828
3488.601563,40.33508301
3488.804688,40.2923584
3489,40.31982422
3489.203125,40.23742676
3489.40625,40.21911621
3489.601563,40.23742676
3489.804688,40.234375
3490,40.22827148
3490.203125,40.24658203
3490.40625,40.19775391
3490.601563,40.1763916
3490.804688,40.08178711
3491,40.11230469
3491.203125,40.06652832
3491.40625,40.08483887
3491.601563,40.02685547
3491.804688,40.01159668
3492,39.97802734
3492.203125,39.95666504
3492.40625,39.92614746
3492.601563,39.89562988
3492.804688,39.85595703
3493,39.85290527
3493.203125,39.9017334
3493.40625,39.81018066
3493.601563,39.72167969
3493.804688,39.62097168
3494,39.65759277
3494.203125,39.65759277
3494.40625,39.60876465
3494.601563,39.58435059
3494.804688,39.5324707
3495,39.52026367
3495.203125,39.5690918
3495.40625,39.55078125
3495.601563,39.49890137
3495.804688,39.49279785
3496,39.50195313
3496.203125,39.50195313
3496.40625,39.4317627
3496.601563,39.42260742
3496.804688,39.38293457
3497,39.41345215
3497.203125,39.43481445
3497.40625,39.40734863
3497.601563,39.3737793
3497.804688,39.27612305
3498,39.22119141
3498.203125,39.22424316
3498.40625,39.1418457
3498.601563,39.16320801
3498.804688,39.12963867
3499,39.06860352
3499.203125,39.12353516
3499.40625,39.13269043
3499.601563,39.11437988
3499.804688,39.05029297
3500,38.97705078
3500.203125,38.98925781
3500.40625,38.99841309
3500.601563,38.97094727
3500.804688,38.9251709
3501,38.8671875
3501.203125,38.87023926
3501.40625,38.86413574
3501.601563,38.8092041
3501.804688,38.74511719
3502,38.71459961
3502.203125,38.71154785
3502.40625,38.73901367
3502.601563,38.68103027
3502.804688,38.57421875
3503,38.52539063
3503.203125,38.4552002
3503.40625,38.47045898
3503.601563,38.48571777
3503.804688,38.40637207
3504,38.40942383
3504.203125,38.41552734
3504.40625,38.46130371
3504.601563,38.39416504
3504.804688,38.31176758
3505,38.21105957
3505.203125,38.27209473
3505.40625,38.38195801
3505.601563,38.30566406
3505.804688,38.27514648
3506,38.27209473
3506.203125,38.23852539
3506.40625,38.2019043
3506.601563,38.23547363
3506.804688,38.26904297
3507,38.20495605
3507.203125,38.12255859
3507.40625,38.13476563
3507.601563,38.15307617
3507.804688,38.15917969
3508,37.99133301
3508.203125,38.01574707
3508.40625,38.05541992
3508.601563,38.09204102
3508.804688,38.01574707
3509,37.96691895
3509.203125,37.89978027
3509.40625,37.9486084
3509.601563,38.00964355
3509.804688,37.97607422
3510,37.93029785
3510.203125,37.83874512
3510.40625,37.89672852
3510.601563,37.89672852
3510.804688,37.83569336
3511,37.83569336
3511.203125,37.77160645
3511.40625,37.71972656
3511.601563,37.69836426
3511.804688,37.63122559
3512,37.60986328
3512.203125,37.56713867
3512.40625,37.58544922
3512.601563,37.60375977
3512.804688,37.60375977
3513,37.50915527
3513.203125,37.6159668
3513.40625,37.57019043
3513.601563,37.5213623
3513.804688,37.46643066
3514,37.42370605
3514.203125,37.37182617
3514.40625,37.38708496
3514.601563,37.3840332
3514.804688,37.37792969
3515,37.27111816
3515.203125,37.29248047
3515.40625,37.2833252
3515.601563,37.29553223
3515.804688,37.26501465
3516,37.20092773
3516.203125,37.1673584
3516.40625,37.15820313
3516.601563,37.12768555
3516.804688,37.10021973
3517,37.0300293
3517.203125,37.00866699
3517.40625,36.96594238
3517.601563,36.94458008
3517.804688,37.00256348
3518,37.00866699
3518.203125,36.84692383
3518.40625,36.81945801
3518.601563,36.78894043
3518.804688,36.85913086
3519,36.81945801
3519.203125,36.79199219
3519.40625,36.74926758
3519.601563,36.74316406
3519.804688,36.69128418
3520,36.67602539
3520.203125,36.70043945
3520.40625,36.68212891
3520.601563,36.67907715
3520.804688,36.67602539
3521,36.61804199
3521.203125,36.54174805
3521.40625,36.53869629
3521.601563,36.58752441
3521.804688,36.52038574
3522,36.5234375
3522.203125,36.48681641
3522.40625,36.46850586
3522.601563,36.43188477
3522.804688,36.38305664
3523,36.4440918
3523.203125,36.34643555
3523.40625,36.35253906
3523.601563,36.29760742
3523.804688,36.28540039
3524,36.27929688
3524.203125,36.23352051
3524.40625,36.29455566
3524.601563,36.30371094
3524.804688,36.28845215
3525,36.24267578
3525.203125,36.23352051
3525.40625,36.20605469
3525.601563,36.14196777
3525.804688,36.1328125
3526,36.16027832
3526.203125,36.18469238
3526.40625,36.04431152
3526.601563,36.0534668
3526.804688,36.05651855
3527,36.03515625
3527.203125,35.99243164
3527.40625,35.95275879
3527.601563,35.93444824
3527.804688,35.9161377
3528,35.96801758
3528.203125,35.95581055
3528.40625,35.83374023
